ID,Syn
"9,xref,DOID:110848,DOID:110844,DOID:110850,DOID:110843,DOID:50427,DOID:110845,DOID:110849,DOID:110847,DOID:110846","[""""""XPF"""""",""""""XP6"""""",""""""xeroderma pigmentosum VI"""""",""""""XP group F"""""",""""""xeroderma pigmentosum group F""""""],[""""""xeroderma pigmentosum III"""""",""""""XPCC"""""",""""""xeroderma pigmentosum group C"""""",""""""XP group C"""""",""""""XP3"""""",""""""XPC""""""],[""""""xeroderma pigmentosum group B"""""",""""""XPBC"""""",""""""XP group B"""""",""""""XPB""""""],[""""""XPA"""""",""""""XP group A"""""",""""""XP1"""""",""""""xeroderma pigmentosum 1"""""",""""""xeroderma pigmentosum group A"""""",""""""xeroderma pigmentosum complementation group A""""""],[""""""xeroderma pigmentosum""""""],[""""""XP4"""""",""""""xeroderma pigmentosum group D"""""",""""""XP group H"""""",""""""XP8"""""",""""""XPD"""""",""""""XP group D""""""],[""""""xeroderma pigmentosum VII"""""",""""""XP group G"""""",""""""xeroderma pigmentosum group G"""""",""""""XPG"""""",""""""XP7""""""],[""""""xeroderma pigmentosum with normal DNA repair rates"""""",""""""xeroderma pigmentosum variant type"""""",""""""photosensitivity with defective DNA synthesis"""""",""""""XPV""""""],[""""""xeroderma pigmentosum V"""""",""""""xeroderma pigmentosum group E"""""",""""""XPE"""""",""""""XP5"""""",""""""XP group E""""""]"
"2,xref,DOID:3390,DOID:50428","[""""""palmoplantar keratosis"""""",""""""Keratosis palmaris et plantaris"""""",""""""Palmoplantar Keratoderma""""""],[""""""nonepidermolytic palmoplantar keratoderma"""""",""""""tylosis"""""",""""""Thost-Unna Syndrome"""""",""""""diffuse nonepidermolytic palmomplantar keratoderma"""""",""""""Unna-Thost Syndrome""""""]"
"17,xref,DOID:70138,DOID:60862,DOID:70142,DOID:2732,DOID:70131,DOID:70134,DOID:70130,DOID:70135,DOID:70132,DOID:50429,DOID:70136,DOID:70140,DOID:3144,DOID:70141,DOID:70129,DOID:70137,DOID:70133","[""""""De Barsy syndrome B"""""",""""""ARCL3B"""""",""""""autosomal recessive cutis laxa type IIIB""""""],[""""""mal de Meleda"""""",""""""transgrediens palmoplantar keratoderma of Siemens"""""",""""""keratosis palmoplantaris transgrediens of Siemens"""""",""""""Meleda disease""""""],[""""""autosomal dominant cutis laxa"""""",""""""ADCL""""""],[""""""RTS"""""",""""""Congenital poikiloderma"""""",""""""Rothmund-Thomson syndrome""""""],[""""""ADCL3"""""",""""""autosomal dominant cutis laxa 3""""""],[""""""autosomal recessive cutis laxa type IIA"""""",""""""ARCL2A""""""],[""""""ADCL1"""""",""""""autosomal dominant cutis laxa 1""""""],[""""""ARCL1A"""""",""""""autosomal recessive cutis laxa type IA""""""],[""""""ARCL3A"""""",""""""autosomal recessive cutis laxa type IIIA"""""",""""""De Barsy syndrome A""""""],[""""""Pemphigus, Benign Familial"""""",""""""BENIGN CHRONIC PEMPHIGUS"""""",""""""Hailey-Hailey disease""""""],[""""""ADCL2"""""",""""""autosomal dominant cutis laxa 2""""""],[""""""autosomal recessive cutis laxa type IIC""""""],[""""""loose skin"""""",""""""Cutis laxa"""""",""""""cutis laxa""""""],[""""""autosomal recessive cutis laxa type II classic type"""""",""""""ARCL2, classic type"""""",""""""ARCL2, Debre type""""""],[""""""ARCL2D"""""",""""""autosomal recessive cutis laxa type IID""""""],[""""""autosomal recessive cutis laxa type IIB"""""",""""""ARCL2, progeroid type"""""",""""""ARCL2B""""""],[""""""autosomal recessive cutis laxa type IB"""""",""""""ARCL1B""""""]"
"4,xref,DOID:110827,DOID:110828,DOID:110829,DOID:50439","[""""""USH2"""""",""""""Usher syndrome type 2""""""],[""""""Usher syndrome type 3"""""",""""""USH3""""""],[""""""retinitis pigmentosa-deafness syndrome""""""],[""""""Usher syndrome""""""]"
"8,xref,DOID:111135,DOID:111136,DOID:111138,DOID:811,DOID:111137,DOID:70207,DOID:50440,DOID:11712","[""""""Berardinelli-Seip Congenital Lipodystrophy, Type 1"""""",""""""congenital generalized lipodystrophy type 1"""""",""""""Brunzell syndrome AGPAT2-related""""""],[""""""Berardinelli-Seip syndrome"""""",""""""congenital generalized lipodystrophy type 2"""""",""""""Brunzell syndrome BSCL2-related"""""",""""""Berardinelli-Seip congenital lipodystrophy type 2"""""",""""""CGL2""""""],[""""""Berardinelli-Seip congenital lipodystrophy type 4 with muscular dystrophy"""""",""""""congenital generalized lipodystrophy type 4"""""",""""""generalized congenital lipodystrophy type 4"""""",""""""generalized congenital lipodystrophy with myopathy""""""],[""""""lipodystrophy""""""],[""""""congenital generalized lipodystrophy type 3"""""",""""""Berardinelli-Seip congenital lipodystrophy type 3""""""],[""""""familial partial lipodystrophy Kobberling type"""""",""""""FPLD1"""""",""""""familial partial lipodystrophy type 1""""""],[""""""familial partial lipodystrophy"""""",""""""Koberling-Dunnigan Syndrome"""""",""""""Dunnigan Syndrome""""""],[""""""lipoatrophic diabetes mellitus"""""",""""""lipoatrophic diabetes""""""]"
"2,xref,DOID:50444,DOID:10582","[""""""infantile phytanic acid storage disease"""""",""""""infantile Refsum disease""""""],[""""""HSMN IV"""""",""""""Refsum disease"""""",""""""HMSN type IV"""""",""""""Heredopathia atactica polyneuritiformis"""""",""""""Refsum's disease""""""]"
"10,xref,DOID:110220,DOID:110224,DOID:110222,DOID:50451,DOID:110221,DOID:110219,DOID:110218,DOID:110223,DOID:110226,DOID:110225","[""""""BRGDA3"""""",""""""Brugada syndrome 3""""""],[""""""BRGDA7"""""",""""""Brugada syndrome 7""""""],[""""""BRGDA5"""""",""""""Brugada syndrome 5""""""],[""""""Pokkuri death syndrome"""""",""""""Brugada type idiopathic ventricular fibrillation"""""",""""""Dream disease"""""",""""""Brugada syndrome"""""",""""""Bangungut""""""],[""""""Brugada syndrome 4"""""",""""""BRGDA4""""""],[""""""Brugada syndrome 2"""""",""""""BRGDA2""""""],[""""""Brugada syndrome 1"""""",""""""BRGDA1""""""],[""""""BRGDA6"""""",""""""Brugada syndrome 6""""""],[""""""Brugada syndrome 9"""""",""""""BRGDA9""""""],[""""""Brugada syndrome 8"""""",""""""BRGDA8""""""]"
"2,xref,DOID:50452,DOID:2987","[""""""Mevalonate Kinase Deficiency"""""",""""""mevalonic aciduria""""""],[""""""benign paroxysmal peritonitis"""""",""""""familial Mediterranean fever""""""]"
"15,xref,DOID:4626,DOID:60276,DOID:90137,DOID:60277,DOID:60270,DOID:110096,DOID:60268,DOID:60278,DOID:60807,DOID:50777,DOID:90132,DOID:60269,DOID:60267,DOID:90130,DOID:50453","[""""""hydranencephaly""""""],[""""""pontocerebellar hypoplasia type 7""""""],[""""""cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation"""""",""""""CDCBM1"""""",""""""complex cortical dysplasia with other brain malformations 1""""""],[""""""pontocerebellar hypoplasia type 8""""""],[""""""pontocerebellar hypoplasia type 2D""""""],[""""""short-rib thoracic dysplasia 14 with polydactyly"""""",""""""SRTD14""""""],[""""""pontocerebellar hypoplasia type 2B""""""],[""""""pontocerebellar hypoplasia type 9""""""],[""""""mental retardation and microcephaly with pontine and cerebellar hypoplasia"""""",""""""MICPCH"""""",""""""syndromic X-linked intellectual disability Najm type"""""",""""""X-linked intellectual disability-microcephaly-pontocerebellar hypoplasia syndrome""""""],[""""""JBTS"""""",""""""Joubert syndrome""""""],[""""""complex cortical dysplasia with other brain malformations 7"""""",""""""polymicrogyria due to TUBB2B mutation"""""",""""""CDCBM7""""""],[""""""pontocerebellar hypoplasia type 2C""""""],[""""""pontocerebellar hypoplasia type 2A""""""],[""""""cortical dysplasia-focal epilepsy syndrome"""""",""""""CDFE syndrome"""""",""""""CDFES""""""],[""""""lissencephaly""""""]"
"2,xref,DOID:14500,DOID:50461","[""""""alpha fucosidase deficiency"""""",""""""fucosidosis"""""",""""""A-fucosidase deficiency""""""],[""""""GLYCOSYLASPARAGINASE DEFICIENCY"""""",""""""aspartylglycosaminuria"""""",""""""aspartylglucosaminuria"""""",""""""ASPARTYLGLUCOSAMINIDASE DEFICIENCY""""""]"
"3,xref,DOID:50508,DOID:8736,DOID:9153","[""""""variola major""""""],[""""""smallpox"""""",""""""Ordinary smallpox""""""],[""""""cottonpox"""""",""""""milkpox"""""",""""""Variola minor"""""",""""""Alastrim"""""",""""""variola minor""""""]"
"2,xref,DOID:5603,DOID:50523","[""""""Precursor T Lymphoblastic Leukemia"""""",""""""T-cell acute lymphoblastic leukemia"""""",""""""acute T cell leukemia""""""],[""""""Adult T-cell leukemia/lymphoma"""""",""""""adult T-cell leukemia""""""]"
"2,xref,DOID:8498,DOID:50534","[""""""Congenital night blindness"""""",""""""hereditary night blindness""""""],[""""""congenital stationary night blindness"""""",""""""congenital essential nyctalopia""""""]"
"3,xref,DOID:50535,DOID:1492,DOID:13208","[""""""exudative vitreoretinopathy"""""",""""""familial exudative vitreoretinopathy"""""",""""""FEVR""""""],[""""""eye and adnexa disease""""""],[""""""background diabetic retinopathy"""""",""""""Non proliferative diabetic retinopathy"""""",""""""Non-Proliferative Diabetic Retinopathy""""""]"
