List,Syns
[1],"[['facial nerve disease'], ['geniculate ganglionitis'], [""Bell's palsy"", 'facial weakness following cerebrovascular disease', 'Facial droop', 'Facial weakness'], ['Facial palsy', ""Bell's palsy""], ['Facial Palsy', 'facial paralysis'], [""Bell's (facial) palsy"", ""Bell's palsy"", 'Bell palsy']]"
"[1, 0]","[['Retinal dialysis', 'retinal perforation', 'Retinal tear', 'Retinal break'], ['macular holes', 'Macular hole']]"
"[1, 0]","[['locked-in syndrome', 'Locked in syndrome', 'Locked-in state'], ['tetraplegia', 'quadriplegia']]"
"[1, 0]","[['intracranial vasospasm'], ['Patient Portals', 'Patient Web Portals', 'Patient Web Portal', 'Patient Internet Portals', 'Patient Portal']]"
[1],"[['Duplication of intestine'], ['tuberculosis of intestine', 'intestinal tuberculosis'], ['Duplication of intestine']]"
"[1, 0]","[['Penile Lichen Sclerosus', 'balanitis xerotica obliterans'], ['Kraurosis of penis', 'leukoplakia of penis', 'Penile Leukoplakia']]"
[2],"[['Duodenal Obstruction'], ['duodenal obstruction'], ['chronic duodenal ileus']]"
[6],"[['diffuse glomerulonephritis'], ['Acquired clubfoot'], ['acute diffuse nephritis', 'acute Diffuse Glomerulonephritis'], ['Acquired clawfoot'], ['Psychological Desensitization', 'Psychologic Desensitization', 'Desensitization, Psychological', 'Desensitization, Psychologic', 'Desensitization (Psychology)'], ['Desensitization to allergens'], ['Facilitated Diffusion']]"
[2],"[['Sarcocystosis', 'Sarcosporidiosis'], ['Sarcosporidiosis', 'sarcocystosis'], ['protozoal dysentery']]"
[2],"[['Mushroom-worker lung'], [""mushroom workers' lung""], [""farmer's lung"", 'farmer lung', 'Farmers lung']]"
[1],"[['Foster-Kennedy syndrome'], ['optic nerve disease', 'optic nerve disorder', 'disorder of the second nerve', 'optic neuropathy'], ['Foster-Kennedy syndrome']]"
"[1, 0]","[['cherubism'], ['bone spur', 'osteophyte', 'bony outgrowth', 'orbital exostosis', 'exostosis']]"
"[1, 0]","[['malignant neoplasm of placenta', 'Placental tumors', 'placenta cancer', 'neoplasm of placenta', 'malignant Placental tumor'], ['choriocarcinoma', 'Chorioepithelioma']]"
"[1, 0]","[['communication disorder'], ['language disorder']]"
[3],"[['Maxillary Neoplasms'], ['acute antritis', 'acute maxillary sinusitis'], ['Maxillary Osteotomy'], ['Tracheal Neoplasms'], ['Acute antritis', 'Acute maxillary sinusitis'], ['Acute antritis', 'Acute maxillary sinusitis']]"
"[2, 1, 0]","[['Multiple Abnormalities', 'Abnormalities, Multiple'], ['Stomatitis, Denture'], ['dehydration polycythemia']]"
"[1, 0]","[['Sheltered Workshops'], ['Manic bipolar I disorder', 'Manic Depressive disorder', 'bipolar disorder', 'bipolar depression', 'Manic Bipolar Affective disorder', 'Depressive-manic psych.']]"
[3],"[['Infective myositis, unspecified site'], ['Infective myositis, unspecified site'], ['Other myositis, other site'], ['granulomatous myositis']]"
[2],"[['lactic acidosis'], ['Lactic Acidosis', 'Acidosis, Lactic'], ['Oxepins', 'Oxepin', 'Oxepenes', 'Oxepene']]"
"[1, 0]","[['osteosclerotic myeloma'], ['Isolated osseous plasmacytoma', 'Solitary plasmacytoma of bone', 'solitary osseous plasmacytoma']]"
"[1, 0]","[['obsolete mediastinum mature teratoma', 'Mature teratoma of mediastinum'], ['obsolete childhood intracranial neoplasm']]"
"[1, 0]","[['testis rhabdomyosarcoma', 'Rhabdomyosarcoma of testis'], ['Tensile Strength']]"
[1],"[['Other seborrheic dermatitis'], ['dermatosis papulosa nigra', 'Dermatosis papulosa nigra'], ['seborrheic keratosis']]"
[0],"[['Terahertz Imaging'], ['myoepithelial carcinoma'], ['Carcinoma, Verrucous'], ['cholangiolocellular carcinoma'], ['Carcinoma, Mucoepidermoid']]"
"[1, 0]","[['Palmar Plate', 'Metacarpophalangeal Volar Plate', 'Volar Plate, Metacarpophalangeal', 'Volar Plate, Finger', 'Volar Plate, Thumb'], ['glomeruloid hemangioma', 'Glomeruloid hemangioma']]"
"[1, 0]","[['cervical adenomyoma'], ['cervical incompetence']]"
"[1, 0]","[['Benign essential microscopic hematuria'], ['cellular leiomyoma']]"
[1],"[['Infections of the genital tract in pregnancy'], ['obsolete central nervous system AIDS arteritis'], ['Infections of the genital tract in pregnancy']]"
"[1, 0]","[['Papillary Syringadenoma', 'Papillary syringadenoma', 'Syringocystadenoma papilliferum', 'syringocystadenoma papilliferum'], ['papillary hidradenoma']]"
[1],"[['sclerosing liposarcoma'], ['atypical lipomatous tumor'], ['inflammatory liposarcoma', 'Inflammatory liposarcoma'], ['vulvar liposarcoma']]"
"[1, 0]","[['angiokeratoma circumscriptum', 'Angiokeratoma circumscriptum'], ['Oculoglandular listeriosis']]"
"[1, 0]","[['Otogenic vertigo', ""Mnire's vertigo"", 'Meniere disease', ""Meniere's disease""], ['endolymphatic hydrops', 'labyrinthine hydrops']]"
"[1, 0]","[['chronic canaliculitis'], ['Chronic otitis externa NOS', 'Other otitis externa']]"
[2],"[['Syphilitic aneurysm of aorta'], ['Aortic aneurysm and dissection', 'traumatic aortic aneurysm', 'aortic ectasia'], ['Other injury of abdominal aorta'], ['Aneurysm of aorta in diseases classified elsewhere', 'syphilitic aneurysm']]"
"[1, 0]","[['Granulomatous prostatitis'], ['Trichomonal prostatitis']]"
[1],"[['Pulmonary cryptococcosis'], ['Pulmonary tularaemia'], ['Pulmonary cryptococcosis']]"
[0],"[['Extrapyramidal Tracts'], ['Major histocompatibility complex class II deficiency'], ['Major histocompatibility complex class II deficiency']]"
[0],"[['Oxosteroids', 'Ketosteroids'], ['Manganese deficiency'], ['Manganese deficiency']]"
"[2, 1]","[['Struck by volleyball'], ['Interrenal Gland'], ['Confusional arousals'], ['Struck by turtle']]"
[1],"[['Contact blepharoconjunctivitis, left eye'], ['Retrolental fibroplasia, left eye'], ['Angular blepharoconjunctivitis, left eye']]"
"[1, 0]","[['Pingueculitis, left eye'], ['Corrosion of third degree of left axilla']]"
[2],"[['Staphyloma posticum, left eye'], ['Corneal staphyloma, left eye'], ['Regular astigmatism, left eye']]"
"[1, 0]","[['Choroidal rupture, right eye'], ['Punctate keratitis, right eye']]"
[2],"[['Other vitreous opacities, left eye'], ['Iridodialysis, left eye'], ['Minor opacity of cornea, left eye']]"
"[1, 0]","[['Unionidae', 'Mussels, Native', 'Unionids'], ['Hyphema', 'traumatic hyphema']]"
[1],"[['Puckering of macula'], ['Mandibular Prosthesis'], ['Puckering of macula, right eye']]"
[2],"[['Primary amenorrhoea'], ['Primary Dysautonomias', 'Dysautonomia'], ['Opportunistic mycoses'], ['Secondary pigmentary degeneration, bilateral'], ['Secondary amenorrhoea']]"
[2],"[['Other parachutist accident'], ['Accidents, Aviation'], ['omega-Conotoxin', 'omega-Conotoxins'], ['Other paralytic strabismus'], ['Parachutist accident']]"
[1],"[['Flexion deformity'], ['Other specified arthritis, left knee'], ['Flexion deformity, left elbow'], ['Flexion deformity, right wrist'], ['Flexion deformity, left wrist'], ['Flexion deformity'], ['Acquired deformity of pinna, bilateral'], ['Flexion deformity, left knee']]"
"[1, 0]","[['Impacted cerumen, left ear'], ['Other specified disorders of left ear']]"
"[1, 0]","[['Presbycusis, left ear'], ['Contusion of left ear']]"
[2],"[['Maltworker lung', 'Alveolitis due to Aspergillus clavatus'], [""Maltworker's lung"", 'Alveolitis due to Aspergillus clavatus'], ['Anesthesia, Intravenous']]"
"[1, 0]","[['Microbiology, Air', 'Air Microbiology'], ['Time-to-Pregnancy'], ['Ventral hernia'], ['Ventral Hernia', 'Hernia, Ventral'], ['Ventral hernia']]"
"[1, 0]","[['Carbuncle of right foot'], ['Metatarsalgia, right foot']]"
[0],"[['Other specified conditions of integument specific to newborn'], ['Circumscribed scleroderma', 'Localized scleroderma [morphea]'], ['Circumscribed scleroderma', 'Localized scleroderma [morphea]'], ['Systemic sclerosis [scleroderma]', 'circumscribed scleroderma', 'neonatal scleroderma']]"
"[1, 0]","[['Post-traumatic osteoarthritis, left hand'], ['Ganglion, left hand']]"
"[1, 0]","[['Boutonnière deformity'], ['Hand Deformities']]"
[2],"[['Superficial frostbite of right finger(s)'], ['Other secondary osteonecrosis, right finger(s)'], ['Boutonnière deformity of right finger(s)'], ['Other osteonecrosis, right finger(s)']]"
"[1, 0]","[['Contracture, left hand'], ['Other osteonecrosis, left hand']]"
"[1, 0]","[['Effusion, shoulder'], ['Atropines', 'Atropine Derivatives']]"
"[1, 0]","[['Mandibular hyperplasia'], ['Corrosion of oesophagus']]"
[0],"[['Diastasis of muscle', 'diastasis recti complicating pregnancy, labor and delivery', 'Separation of muscle (nontraumatic)'], ['Other specified obstetric trauma'], ['Other specified obstetric trauma'], ['Other specified obstetric trauma']]"
[4],"[['Premature Labor', 'Preterm Labor', 'Premature Obstetric Labor', 'Labor, Premature', 'Obstetric Labor, Premature'], ['Labor, Obstetric', 'Obstetric Labor'], ['Other obstetric trauma'], ['Carbon Footprint'], ['beta-Cyclodextrins']]"
[1],"[['Cervical spina bifida with hydrocephalus'], ['Attention to tracheostomy'], ['Cervical spina bifida with hydrocephalus']]"
[0],"[['Bile Duct Diseases'], ['Atresia of bile ducts'], ['Atresia of bile ducts']]"
[3],"[['Fused toes, unspecified foot'], ['Unspecified fracture of foot and toe'], ['Webbed toes, unspecified foot'], ['Radioimmunosorbent Test']]"
[0],"[['Congenital fusion of ribs', 'Congenital malformation of ribs NOSCongenital absence of rib', 'Congenital absence of rib', 'Other congenital malformations of ribs'], ['Asphyxiating thoracic dysplasia [Jeune]', 'Short rib syndrome'], ['Asphyxiating thoracic dysplasia [Jeune]', 'Short rib syndrome']]"
"[1, 0]","[['Visuospatial deficit'], ['Neurologic neglect syndromeHemi-inattention', 'Left-sided neglect', 'Hemi-inattention', 'Neurologic neglect syndrome']]"
"[1, 0]","[['Teaching Materials'], ['Other superficial injuries of upper arm']]"
"[1, 0]","[['Fall (on)(from) escalator'], ['Fall from heelies']]"
"[1, 0]","[['Fall from dock'], ['Other fall on same level']]"
"[1, 0]","[['Macrophage Activation'], ['Activity, wrestling']]"
"[1, 0]","[['Activity, pilates'], ['Rural Hospitals', 'Hospitals, Rural']]"
[2],"[['Vancomycin Resistance'], ['Resistance to vancomycin'], ['Methicillin Resistance', 'Methicillin-Resistant'], ['Resistance to vancomycin']]"
"[1, 0]","[['Enhancement, Genetic', 'Genetic Enhancements', 'Enhancements, Genetic', 'Genetic Enhancement'], ['traumatic hyphaemaS05.1', 'Hyphaema']]"
"[2, 1, 0]","[['Excessive weight gain in pregnancy', 'gestational oedemaO12.0O12.2'], ['Physical Fitness'], ['Cardiorespiratory Fitness']]"
"[1, 0]","[['Physical violence'], ['Cardiorespiratory failure', 'Respiratory arrest']]"
"[1, 0]","[['Serratia liquefaciens'], ['Generalized oedema']]"
"[1, 0]","[['Hair transplant'], ['Hair Follicle']]"
"[2, 1, 0]","[['Emotional Adaptation', 'Psychological Adjustment', 'Emotional Adjustment'], ['Rehabilitation Nursing', 'Nursing, Rehabilitation'], ['History of Nursing', 'Nursing, History']]"
"[1, 0]","[['Multi-Tasking Behavior', 'Multitasking Behavior'], ['Ehrlichia chaffeensis']]"
"[1, 0]","[['Impulsivity', 'Impulsive Behavior'], ['Adolescent Behavior', 'Behavior, Adolescent']]"
[1],"[['Directories as Topic'], ['Mannoketoheptose', 'Mannoheptulose'], ['Atlases as Topic'], ['Anecdotes as Topic']]"
[0],"[['Dental Papillae', 'Dental Papilla', 'Papilla, Dental', 'Papillae, Dental'], ['Amalgam, Dental', 'Dental Amalgams', 'Amalgams, Dental', 'Dental Amalgam'], ['Anesthesia, Dental', 'Dental Anesthesia']]"
"[1, 0]","[['Animal Communication'], ['Toxoplasmosis, Animal']]"
"[1, 0]","[['Thiamin Triphosphate', 'Thiamine Triphosphate'], ['Antibiotics, Antitubercular']]"
[0],"[['Bacterial Antibodies', 'Antibodies, Bacterial'], ['Gastric Mucin', 'Gastric Mucins'], ['Bacterial Shedding']]"
"[1, 0]","[['Anal Atresia', 'Atresia, Anal', 'Anus, Imperforate'], ['Negative Reinforcement', 'Reinforcement', 'Positive Reinforcement', 'Reinforcement (Psychology)']]"
"[1, 0]","[['L-Arabinose', 'Arabinose'], ['Cathepsin L']]"
"[4, 1, 0]","[['Toilet Training'], ['Aspergillus flavus'], ['Clostridium difficile'], ['Clostridium histolyticum'], ['Nipah Virus'], ['Clostridium cellulovorans']]"
[0],"[['Biophysics', 'Mechanobiology'], ['Genome, Viral', 'Viral Genome'], ['Virus Particle', 'Virion', 'Viral Particles', 'Viral Particle'], ['Genome, Archaeal']]"
"[1, 0]","[['Blood Grouping', 'Crossmatching, Blood', 'Blood Typing', 'Blood Grouping and Crossmatching'], ['Reinforcement Schedule']]"
"[1, 0]","[['Boric Acids'], ['HIV Seroprevalence']]"
"[1, 0]","[['Thoracic Neoplasms'], ['Neoplasms, Bronchial', 'Bronchial Neoplasms']]"
"[1, 0]","[['Bony Callus', 'Callus'], ['Temporal Muscle']]"
[0],"[['Centrifugation, Zonal'], ['Hospital Formularies', 'Formularies, Hospital', 'Formulary, Hospital', 'Hospital Formulary'], ['Cost, Hospital', 'Costs, Hospital', 'Hospital Costs']]"
"[1, 0]","[['Uveal Neoplasms'], ['Chlorohydrins', 'Chlorhydrins']]"
[0],"[['Scoparia', 'Scoparia dulcis'], ['Military Psychology', 'Psychology, Military'], ['Inhibition, Contact', 'Contact Inhibition'], ['Inhibition (Psychology)', 'Inhibition']]"
"[1, 0]","[['Prevotella ruminicola'], ['Displacement', 'Displacement (Psychology)']]"
"[2, 1, 0]","[['Nursing Economics', 'Economics, Nursing'], ['Travel Nursing'], ['Nurses, Male']]"
"[1, 0]","[['Biological Evolution'], ['Evolution, Planetary', 'Planetary Evolution']]"
"[1, 0]","[['Salivary Glands'], ['Exocrine Glands']]"
"[1, 0]","[['Transcription Start Site', 'Transcription Initiation Site'], ['Fetal Macrosomia', 'Macrosomia, Fetal']]"
[2],"[['Microbiology, Industrial', 'Industrial Microbiology'], ['Microbiology, Food', 'Food Microbiology'], ['Food and Beverages']]"
"[1, 0]","[['Hospital Auxiliaries', 'Auxiliary, Hospital', 'Auxiliaries, Hospital', 'Hospital Auxiliary'], ['Pediatric Hospitals', 'Hospitals, Pediatric']]"
"[1, 0]","[['Transducers, Pressure'], ['Hydrostatic Pressure']]"
"[1, 0]","[['Insulin Antagonists'], ['Ultralente Insulin', 'Insulin, Ultralente']]"
"[1, 0]","[['Molecular Typing'], ['Interferon Type I', 'Interferons Type I', 'Type I Interferons', 'Type I Interferon']]"
"[2, 1, 0]","[['L Forms'], ['Aids, Pharmaceutic', 'Pharmaceutic Aids', 'Pharmaceutical Aids', 'Aids, Pharmaceutical'], ['L-Serine', 'Serine']]"
"[1, 0]","[['Reproductive Medicine', 'Medicine, Reproductive'], ['Medicine in Literature']]"
"[1, 0]","[['Trichina', 'Trichinella'], ['Models, Cardiovascular']]"
"[1, 0]","[['Spinal Nerves'], ['Nerve Endings']]"
"[1, 0]","[['Sea Star', 'Seastar', 'Starfish', 'Starfishes'], ['North Sea']]"
"[1, 0]","[['Chronic Bronchitis', 'Bronchitis, Chronic'], ['Paralysis, Obstetric', 'Paralysis, Obstetrical']]"
"[1, 0]","[['Pregnancy, Abdominal', 'Abdominal Pregnancy'], ['Pregnancy, Quintuplet']]"
"[1, 0]","[['Habropetalum', 'Dioncophyllum', 'Dioncophyllaceae', 'Triphyophyllum'], ['Spherocytosis, Hereditary']]"
"[1, 0]","[['Amphipods', 'Amphipoda'], ['Tetrahymena pyriformis']]"
"[1, 0]","[['Angelica archangelica'], ['Thiamine Deficiency', 'Deficiency, Thiamine']]"
"[1, 0]","[['Selenomonas', 'Selenomonas ruminantium'], ['Uronic Acids']]"
"[1, 0]","[['Vitelline Membrane'], ['Chorioallantoic Membrane']]"
"[1, 0]","[['Pregnant Woman', 'Women, Pregnant', 'Pregnant Women'], ['Women, Working', 'Woman, Working', 'Working Women']]"
"[1, 0]","[['Cognitive Science'], ['Autoimmune Response', 'Autoimmunity']]"
"[1, 0]","[['Avulavirus Infections'], ['Infections, Ureaplasma', 'Ureaplasma Infections']]"
[1],"[['DNA Breaks', 'DNA Break'], ['Footprints, DNA', 'DNA Footprinting'], ['DNA, Algal', 'Algal DNA']]"
"[1, 0]","[['Image Cytometry', 'Cytometry, Image'], ['Chronobiology Discipline']]"
"[1, 0]","[['Idazoxan Hydrochloride', 'RX-781094', 'Idazoxan'], ['Vapor Pressure']]"
"[1, 0]","[['Amacrine Cells'], ['Scala Vestibuli']]"
"[1, 0]","[['Mitochondrial Genome', 'Genome, Mitochondrial'], ['Galanin Receptor', 'Galanin Receptors', 'Receptors, Galanin']]"
"[1, 0]","[['Subretinal Fluid'], ['Light-Harvesting Antenna Complexes', 'Light-Harvesting Chlorophyll Protein', 'Light-Harvesting Protein Complexes', 'Antenna Complexes, Light-Harvesting', 'Light-Harvesting Chlorophyll Protein Complexes']]"
"[1, 0]","[['Ventral Striatum'], ['Antithrombin Proteins']]"
[3],"[['Paresis of accommodation, right eye'], ['Scleral ectasia, right eye'], ['Scleral ectasia, left eye'], ['Eye Manifestations']]"
"[1, 0]","[['Mental Fatigue', 'Fatigue, Mental'], ['micropapillomatosis labialis']]"
[6],"[['Flavivirus Infections', 'Infections, Flavivirus'], ['Other spirochaetal infections'], ['Yatapoxvirus infections'], ['Control, Infection', 'Infection Control'], ['Other yatapoxvirus infections'], ['Mesomycetozoea Infections'], ['Bioethical Issues']]"
[0],"[['Nursing Licensure', 'Nursing Licensures', 'Licensures, Nursing', 'Licensure, Nursing'], ['Kanamycin Resistance'], ['Capillary Resistance']]"
[2],"[['obsolete syphilitic pericarditis', 'Syphilitic pericarditis (disorder)'], ['Syphilitic alopecia (disorder)', 'obsolete syphilitic alopecia'], ['congenital abnormality', 'obsolete congenital disorder']]"
"[6, 5, 4, 1]","[['Fibroma of the Liver', 'liver fibroma'], ['Liver Regeneration'], ['Injury of liver'], ['Other injury of liver'], ['Polyphenols', 'Provinols'], ['Liver, unspecified'], ['Cranial Irradiation']]"
[9],"[['Anaemia of prematurity'], ['Other diseases of capillaries'], ['capillary disease', 'disease of capillaries'], ['Agricultural Crops', 'Crops, Agricultural'], ['Other diseases of capillaries'], ['Diseases of capillaries'], ['Crop, Avian'], ['Diseases of capillaries'], ['Carbuncle of neck'], ['Crop Protection']]"
[2],"[['Other specified hyperalimentation'], ['Other specified hyperalimentation'], ['obsolete metastatic endometrioid carcinoma']]"
[0],"[['Multiple Hemangioblastomas', 'Hemangioblastoma'], ['Idiopathic osteoporosis'], ['Other osteoporosis', 'Senile osteoporosis']]"
"[5, 1]","[['Xanthorhiza', 'Yellowroot'], ['Calcium Ionophores'], ['Other anxiety disorders'], ['Other sarcomas of liver'], ['Underdosing of aminoglycosides'], ['Transportation Facilities'], ['Other sarcomas of liver'], ['Hantavirus Infections', 'Infections, Hantavirus'], ['anus sarcoma', 'sarcoma of anus'], ['During administration of enema']]"
[2],"[['ovarian disease'], ['Ovarian Diseases'], ['Collagen Diseases']]"
"[1, 0]","[['Immunoglobulin Class Switching', 'Class Switching', 'Isotype Switching'], ['Health Behavior']]"
"[1, 0]","[['Infections, Astroviridae', 'Astroviridae Infections'], ['Infections, Morbillivirus', 'Morbillivirus Infections']]"
[1],"[['Spasmophilia', 'Tetany, Neonatal', 'Tetany', 'Tetanilla'], ['Neonatal Leukemia', 'neonatal leukemia'], ['Xanthelasma of eyelid'], ['Xanthelasma of eyelid']]"
"[1, 0]","[['Process, Nursing', 'Nursing Process'], ['Nursing, Holistic', 'Holistic Nursing']]"
"[1, 0]","[['Enterovirus Infections', 'Infections, Enterovirus'], ['Other spirochetal infections']]"
[2],"[['Guttate psoriasis'], ['Guttate psoriasis'], ['Assisted Circulation', 'Circulation, Assisted']]"
"[1, 0]","[[""Reiter's disease, shoulder""], ['anthrax disease']]"
[3],"[['Postmenopausal osteoporosis'], ['Nostoc muscorum'], ['Spondylolisthesis', 'Spondylisthesis'], ['Beekeeping', 'Apiculture'], ['Materials Science', 'Material Science'], ['spina bifida'], ['Spiral Lamina']]"
[2],"[['Y Chromosome'], ['Chromosome Structures'], ['Assault by shotgun']]"
[1],"[['Meningococcal infection'], ['Euglenozoa Infections'], ['Other meningococcal infections'], ['Meningococcal infection']]"
"[1, 0]","[['Infections, Mycobacterium', 'Mycobacterium Infections'], ['Infections, Hepadnaviridae', 'Hepadnaviridae Infections']]"
[2],"[['Estrogen excess'], ['Estrogen excess'], ['Predatory Behavior'], ['Convergence excess']]"
"[1, 0]","[['Simbu Group Viruses', 'Simbu virus'], ['Helping Behavior']]"
"[1, 0]","[['Caspases, Initiator', 'Initiator Caspases'], ['Underdosing of opium']]"
[0],"[['Lassa virus'], ['orbital disease'], ['thalamic disease'], ['Resistance, Disease', 'Disease Resistance'], ['Orbital Diseases'], ['Monkey Diseases']]"
[4],"[['pulmonary valve disease', 'pulmonary valve disorder'], ['Other pulmonary aspergillosis'], ['Other pulmonary aspergillosis'], ['Valves, Pulmonary', 'Valve, Pulmonary', 'Pulmonary Valves', 'Pulmonary Valve'], ['Streptococcus bovis'], ['Pulmonary valve disorders in diseases classified elsewhere']]"
[2],"[['Pulmonary actinomycosis'], ['Pulmonary actinomycosis'], ['Surfactants, Pulmonary', 'Pulmonary Surfactants', 'Pulmonary Surfactant', 'Surfactant, Pulmonary'], ['pulmonary hypertension'], ['Pulmonary Hypertension', 'Hypertension, Pulmonary'], ['pulmonary embolism and infarction'], ['Pulmonary Infarction', 'Infarction, Pulmonary']]"
[0],"[['Paranoid Behavior'], ['Other lactose intolerance'], ['Lactose intolerance'], ['Other lactose intolerance'], ['Lactose intolerance']]"
"[1, 0]","[['obsolete hemopoetic tissue disease'], ['Skin and Connective Tissue Diseases']]"
"[1, 0]","[['obsolete lung occult carcinoma', 'Occult carcinoma of the lung', 'occult carcinoma of lung'], ['obsolete childhood liver neoplasm']]"
