ID,Syn
"4,ICD10_CM:A03,ICD10_CM:A03.8,ICD10:A03,ICD10:A03.8","[""""""Shigellosis""""""],[""""""Other shigellosis""""""],[""""""Shigellosis""""""],[""""""Other shigellosis""""""]"
"2,ICD10_CM:A03.0,ICD10:A03.0","[""""""Shigellosis due to Shigella dysenteriae"""""",""""""Group A shigellosis [Shiga-Kruse dysentery]""""""],[""""""Shigellosis due to Shigella dysenteriae"""""",""""""Group A shigellosis [Shiga-Kruse dysentery]""""""]"
"2,ICD10_CM:A03.1,ICD10:A03.1","[""""""Group B shigellosis"""""",""""""Shigellosis due to Shigella flexneri""""""],[""""""Group B shigellosis"""""",""""""Shigellosis due to Shigella flexneri""""""]"
"2,ICD10_CM:A03.2,ICD10:A03.2","[""""""Shigellosis due to Shigella boydii"""""",""""""Group C shigellosis""""""],[""""""Shigellosis due to Shigella boydii"""""",""""""Group C shigellosis""""""]"
"2,ICD10:A03.3,ICD10_CM:A03.3","[""""""Shigellosis due to Shigella sonnei"""""",""""""Group D shigellosis""""""],[""""""Shigellosis due to Shigella sonnei"""""",""""""Group D shigellosis""""""]"
"2,ICD10:A03.9,ICD10_CM:A03.9","[""""""Bacillary dysentery NOS"""""",""""""Shigellosis, unspecified""""""],[""""""Bacillary dysentery NOS"""""",""""""Shigellosis, unspecified""""""]"
"3,ICD10_CM:A04,ICD10_CM:A18.32,ICD10_CM:A18.83","[""""""bacterial foodborne intoxications, NEC"""""",""""""Other bacterial intestinal infections"""""",""""""tuberculous enteritis""""""],[""""""Tuberculosis of anus and rectum"""""",""""""Tuberculosis of intestine (large) (small)"""""",""""""Tuberculous enteritis"""""",""""""Tuberculosis of intestine (large) (small)Tuberculous enteritis""""""],[""""""tuberculosis of intestine"""""",""""""Tuberculosis of digestive tract organs, not elsewhere classified""""""]"
"2,ICD10_CM:A04.0,ICD10:A04.0","[""""""Enteropathogenic Escherichia coli infection""""""],[""""""Enteropathogenic Escherichia coli infection""""""]"
"2,ICD10:A04.1,ICD10_CM:A04.1","[""""""Enterotoxigenic Escherichia coli infection""""""],[""""""Enterotoxigenic Escherichia coli infection""""""]"
"2,ICD10:A04.2,ICD10_CM:A04.2","[""""""Enteroinvasive Escherichia coli infection""""""],[""""""Enteroinvasive Escherichia coli infection""""""]"
"2,ICD10_CM:A04.4,ICD10:A04.4","[""""""Escherichia coli enteritis NOS"""""",""""""Other intestinal Escherichia coli infections""""""],[""""""Escherichia coli enteritis NOS"""""",""""""Other intestinal Escherichia coli infections""""""]"
"2,ICD10:A04.5,ICD10_CM:A04.5","[""""""Campylobacter enteritis""""""],[""""""Campylobacter enteritis""""""]"
"2,ICD10:A04.8,ICD10_CM:A04.8","[""""""Other specified bacterial intestinal infections""""""],[""""""Other specified bacterial intestinal infections""""""]"
"2,ICD10:A04.9,ICD10_CM:A04.9","[""""""Bacterial enteritis NOS"""""",""""""Bacterial intestinal infection, unspecified""""""],[""""""Bacterial enteritis NOS"""""",""""""Bacterial intestinal infection, unspecified""""""]"
"2,ICD10:A05.0,ICD10_CM:A05.0","[""""""Foodborne staphylococcal intoxication""""""],[""""""Foodborne staphylococcal intoxication""""""]"
"2,ICD10:A05.3,ICD10_CM:A05.3","[""""""Foodborne Vibrio parahaemolyticus intoxication""""""],[""""""Foodborne Vibrio parahaemolyticus intoxication""""""]"
"2,ICD10:A05.4,ICD10_CM:A05.4","[""""""Foodborne Bacillus cereus intoxication""""""],[""""""Foodborne Bacillus cereus intoxication""""""]"
"2,ICD10_CM:A05.8,ICD10:A05.8","[""""""Other specified bacterial foodborne intoxications""""""],[""""""Other specified bacterial foodborne intoxications""""""]"
"2,ICD10_CM:A05.9,ICD10:A05.9","[""""""Bacterial foodborne intoxication, unspecified""""""],[""""""Bacterial foodborne intoxication, unspecified""""""]"
"2,ICD10_CM:A07,ICD10:A07","[""""""Other protozoal intestinal diseases""""""],[""""""Other protozoal intestinal diseases""""""]"
"2,ICD10_CM:A07.0,ICD10:A07.0","[""""""Balantidial dysentery"""""",""""""Balantidiasis""""""],[""""""Balantidial dysentery"""""",""""""Balantidiasis""""""]"
"2,ICD10_CM:A07.1,ICD10:A07.1","[""""""Giardiasis [lambliasis]""""""],[""""""Giardiasis [lambliasis]""""""]"
"2,ICD10_CM:A07.2,ICD10:A07.2","[""""""Cryptosporidiosis""""""],[""""""Cryptosporidiosis""""""]"
"2,ICD10:A08.0,ICD10_CM:A08.0","[""""""Rotaviral enteritis""""""],[""""""Rotaviral enteritis""""""]"
"2,ICD10_CM:A08.2,ICD10:A08.2","[""""""Adenoviral enteritis""""""],[""""""Adenoviral enteritis""""""]"
"2,ICD10_CM:A08.3,ICD10:A08.3","[""""""Other viral enteritis""""""],[""""""Other viral enteritis""""""]"
"2,ICD10_CM:A08.8,ICD10:A08.5","[""""""Other specified intestinal infections""""""],[""""""Other specified intestinal infections""""""]"
"5,ICD10_CM:A18.39,ICD10_CM:A18.2,ICD10_CM:A15.4,ICD10_CM:A15.7,ICD10_CM:A15.6","[""""""Retroperitoneal tuberculosis"""""",""""""Tuberculosis of retroperitoneal (lymph glands)"""""",""""""Tuberculosis of mesenteric glandsTuberculosis of retroperitoneal (lymph glands)"""""",""""""Tuberculosis of mesenteric glands""""""],[""""""Tuberculous adenitis"""""",""""""tuberculosis of mesenteric and retroperitoneal lymph nodestuberculous tracheobronchial adenopathy"""""",""""""tuberculosis of mesenteric and retroperitoneal lymph nodes"""""",""""""Tuberculous peripheral lymphadenopathy"""""",""""""tuberculous tracheobronchial adenopathy""""""],[""""""Tuberculosis of hilar lymph nodes"""""",""""""Tuberculosis of intrathoracic lymph nodes"""""",""""""Tuberculosis of mediastinal lymph nodesTuberculosis of hilar lymph nodes"""""",""""""Tuberculosis of mediastinal lymph nodes"""""",""""""Tuberculosis of tracheobronchial lymph nodes""""""],[""""""Primary respiratory tuberculosis""""""],[""""""Tuberculous pleurisy"""""",""""""primary respiratory tuberculosis"""""",""""""Tuberculosis of pleura Tuberculous empyema""""""]"
"3,ICD10_CM:A17.8,ICD10_CM:A17,ICD10:A17","[""""""Other tuberculosis of nervous system""""""],[""""""Tuberculosis of nervous system""""""],[""""""Tuberculosis of nervous system""""""]"
"2,ICD10_CM:A17.82,ICD10_CM:A17.0","[""""""Tuberculous myelitis"""""",""""""Tuberculous meningoencephalitis""""""],[""""""Tuberculous meningitis"""""",""""""Tuberculosis of meninges (cerebral)(spinal)"""""",""""""Tuberculous meningitisTuberculosis of meninges (cerebral)(spinal)"""""",""""""Tuberculous leptomeningitis"""""",""""""tuberculous meningoencephalitis""""""]"
"2,ICD10_CM:A17.1,ICD10_CM:A17.81","[""""""Meningeal tuberculoma"""""",""""""Tuberculoma of meninges (cerebral) (spinal)"""""",""""""tuberculoma of brain and spinal cord"""""",""""""Tuberculoma of meninges (cerebral) (spinal)Meningeal tuberculoma""""""],[""""""Tuberculous abscess of brain and spinal cord"""""",""""""Tuberculoma of brain and spinal cord""""""]"
"2,ICD10:A18,ICD10_CM:A18","[""""""Tuberculosis of other organs""""""],[""""""Tuberculosis of other organs""""""]"
"4,ICD10_CM:A18.03,ICD10_CM:A18.4,ICD10_CM:A18.5,ICD10_CM:A18.6","[""""""Tuberculosis of other bones"""""",""""""Tuberculous mastoiditisTuberculous osteomyelitis"""""",""""""Tuberculous mastoiditis"""""",""""""Tuberculous osteomyelitis""""""],[""""""Lupus excedens"""""",""""""Tuberculosis of skin and subcutaneous tissue"""""",""""""Tuberculosis of skin and subcutaneous tissuelupus erythematosus"""""",""""""lupus erythematosus""""""],[""""""Tuberculosis of eye"""""",""""""lupus vulgaris of eyelid""""""],[""""""tuberculosis of external eartuberculous mastoiditis"""""",""""""tuberculous mastoiditis"""""",""""""Tuberculosis of (inner) (middle) ear"""""",""""""tuberculosis of external ear""""""]"
"3,ICD10_CM:A19,ICD10:A19.8,ICD10_CM:A19.8","[""""""Miliary tuberculosis""""""],[""""""Other miliary tuberculosis""""""],[""""""Other miliary tuberculosis""""""]"
"2,ICD10_CM:A19.0,ICD10:A19.0","[""""""Acute miliary tuberculosis of a single specified site""""""],[""""""Acute miliary tuberculosis of a single specified site""""""]"
"2,ICD10:A19.1,ICD10_CM:A19.1","[""""""Acute miliary tuberculosis of multiple sites""""""],[""""""Acute miliary tuberculosis of multiple sites""""""]"
"2,ICD10:A19.2,ICD10_CM:A19.2","[""""""Acute miliary tuberculosis, unspecified""""""],[""""""Acute miliary tuberculosis, unspecified""""""]"
"2,ICD10:A19.9,ICD10_CM:A19.9","[""""""Miliary tuberculosis, unspecified""""""],[""""""Miliary tuberculosis, unspecified""""""]"
"2,ICD10:A20.0,ICD10_CM:A20.0","[""""""Bubonic plague""""""],[""""""Bubonic plague""""""]"
"2,ICD10:A20.1,ICD10_CM:A20.1","[""""""Cellulocutaneous plague""""""],[""""""Cellulocutaneous plague""""""]"
"2,ICD10_CM:A20.2,ICD10:A20.2","[""""""Pneumonic plague""""""],[""""""Pneumonic plague""""""]"
"2,ICD10_CM:A20.3,ICD10:A20.3","[""""""Plague meningitis""""""],[""""""Plague meningitis""""""]"
"2,ICD10_CM:A20.9,ICD10:A20.9","[""""""Plague, unspecified""""""],[""""""Plague, unspecified""""""]"
"2,ICD10_CM:A22.2,ICD10:A22.2","[""""""Gastrointestinal anthrax""""""],[""""""Gastrointestinal anthrax""""""]"
"2,ICD10_CM:A22.7,ICD10:A22.7","[""""""Anthrax sepsis""""""],[""""""Anthrax sepsis""""""]"
"2,ICD10:A22.9,ICD10_CM:A22.9","[""""""Anthrax, unspecified""""""],[""""""Anthrax, unspecified""""""]"
"2,ICD10_CM:A23,ICD10:A23.8","[""""""Brucellosis""""""],[""""""Other brucellosis""""""]"
"2,ICD10_CM:A23.0,ICD10:A23.0","[""""""Brucellosis due to Brucella melitensis""""""],[""""""Brucellosis due to Brucella melitensis""""""]"
"2,ICD10:A23.1,ICD10_CM:A23.1","[""""""Brucellosis due to Brucella abortus""""""],[""""""Brucellosis due to Brucella abortus""""""]"
"2,ICD10:A23.2,ICD10_CM:A23.2","[""""""Brucellosis due to Brucella suis""""""],[""""""Brucellosis due to Brucella suis""""""]"
"2,ICD10:A23.3,ICD10_CM:A23.3","[""""""Brucellosis due to Brucella canis""""""],[""""""Brucellosis due to Brucella canis""""""]"
"2,ICD10:A16,ICD10:A15","[""""""Respiratory tuberculosis, not confirmed bacteriologically or histologically""""""],[""""""Respiratory tuberculosis, bacteriologically and histologically confirmed""""""]"
DOID:0001816,"[""""""hemangiosarcoma"""""",""""""angiosarcoma""""""]"
DOID:0002116,"[""""""surfer's eye"""""",""""""pterygium""""""]"
DOID:0014667,"[""""""metabolic disease"""""",""""""disease of metabolism""""""]"
DOID:0040001,"[""""""shrimp allergy""""""]"
DOID:0040002,"[""""""aspirin allergy"""""",""""""ASA allergy"""""",""""""acetylsalicylic acid allergy""""""]"
DOID:0040003,"[""""""benzyl benicillin allergy"""""",""""""penicillin G allergy"""""",""""""benzylpenicillin allergy""""""]"
DOID:0040004,"[""""""amoxicillin allergy""""""]"
DOID:0040005,"[""""""ceftriaxone allergy"""""",""""""rocephin allergy""""""]"
DOID:0040006,"[""""""Tegretol allergy"""""",""""""carbamazepine allergy"""""",""""""carbamazepen allergy""""""]"
DOID:0040007,"[""""""abacavir allergy"""""",""""""ABC allergy""""""]"
DOID:0040008,"[""""""isonicotinylhydrazide allergy"""""",""""""INH allergy"""""",""""""isoniazide allergy""""""]"
DOID:0040009,"[""""""xylocaine allergy"""""",""""""lignocaine allergy"""""",""""""Lidoderm allergy"""""",""""""lidocaine allergy""""""]"
DOID:0040010,"[""""""mepivacaine allergy"""""",""""""Carbocaine allergy"""""",""""""Polocaine allergy""""""]"
DOID:0040011,"[""""""phenobarbitone allergy"""""",""""""phenobarbital allergy"""""",""""""phenobarbitol allergy"""""",""""""Luminal allergy""""""]"
DOID:0040012,"[""""""phenytoin allergy"""""",""""""Dilantin allergy""""""]"
DOID:0040013,"[""""""ranitidine allergy"""""",""""""Zantac allergy""""""]"
DOID:0040014,"[""""""corticosteroid allergy""""""]"
DOID:0040015,"[""""""sulfonamide allergy""""""]"
DOID:0040016,"[""""""sulphamethoxazole allergy"""""",""""""SMZ allergy"""""",""""""sulfamethoxazole allergy"""""",""""""SMX allergy""""""]"
DOID:0040017,"[""""""Profenal allergy"""""",""""""suprofen allergy""""""]"
DOID:0040018,"[""""""pentothiobarbital allergy"""""",""""""penthiobarbital allergy"""""",""""""thiopental allergy""""""]"
DOID:0040019,"[""""""D-mannitol allergy"""""",""""""mannitol allergy""""""]"
DOID:0040020,"[""""""cefotaxime allergy""""""]"
DOID:0040021,"[""""""cephalosporin allergy""""""]"
DOID:0040022,"[""""""Flavoquine allergy"""""",""""""Camoquin allergy"""""",""""""amodiaquine allergy""""""]"
DOID:0040023,"[""""""cephaclor allergy"""""",""""""Ceclor allergy"""""",""""""cefaclor allergy""""""]"
DOID:0040024,"[""""""ceftazidime allergy"""""",""""""Fortaz allergy"""""",""""""Tazicef allergy""""""]"
DOID:0040025,"[""""""cefuroxime allergy"""""",""""""cephuroxime allergy"""""",""""""Zinacef allergy""""""]"
DOID:0040026,"[""""""chlorhexidine allergy""""""]"
DOID:0040027,"[""""""cytophosphane allergy"""""",""""""cyclophosphamide allergy""""""]"
DOID:0040028,"[""""""suxamethonium allergy"""""",""""""sux allergy"""""",""""""succinylcholine allergy"""""",""""""dicholine succinate allergy"""""",""""""succinocholine allergy""""""]"
DOID:0040029,"[""""""proloprim allergy"""""",""""""TMP allergy"""""",""""""trimethoprim allergy"""""",""""""Primsol allergy""""""]"
DOID:0040030,"[""""""cefixime allergy""""""]"
DOID:0040031,"[""""""Voltaren allergy"""""",""""""diclofenac allergy""""""]"
DOID:0040032,"[""""""carbapenem allergy""""""]"
DOID:0040033,"[""""""piperacillin allergy""""""]"
DOID:0040034,"[""""""rocuronium allergy"""""",""""""Esmeron allergy"""""",""""""Zemuron allergy""""""]"
DOID:0040035,"[""""""sulfasalazine allergy""""""]"
DOID:0040036,"[""""""tubocurarine allergy"""""",""""""DTC allergy""""""]"
DOID:0040037,"[""""""aztreonam allergy"""""",""""""Primbactam allergy"""""",""""""Azactam allergy""""""]"
DOID:0040038,"[""""""Merrem allergy"""""",""""""meropenem allergy""""""]"
DOID:0040040,"[""""""hexamethylene diisocyanate allergic asthma"""""",""""""allergic asthma to HMDI"""""",""""""allergic asthma to HDI""""""]"
DOID:0040041,"[""""""isocyanates allergic asthma""""""]"
DOID:0040042,"[""""""diphenylmethane-4,4'-diisocyanate allergic asthma"""""",""""""allergic asthma to MDI""""""]"
DOID:0040043,"[""""""toluene meta-diisocyanate allergic asthma"""""",""""""allergic asthma to TDI""""""]"
DOID:0040044,"[""""""methyl isocyanate allergic asthma"""""",""""""allergic asthma to MIC""""""]"
DOID:0040045,"[""""""nickel allergic asthma"""""",""""""allergic asthma to Ni""""""]"
DOID:0040047,"[""""""trimellitic anhydride allergic asthma"""""",""""""allergic asthma to TMA""""""]"
DOID:0040048,"[""""""phthalic anhydride allergic asthma""""""]"
DOID:0040049,"[""""""maleic anhydride allergic asthma"""""",""""""allergic asthma to MA""""""]"
DOID:0040050,"[""""""tetrachlorophthalic anhydride allergic asthma""""""]"
DOID:0040051,"[""""""hexahydrophthalic anhydride allergic asthma"""""",""""""allergic asthma to HHPA""""""]"
DOID:0040052,"[""""""allergic contact dermatitis to MDI"""""",""""""diphenylmethane-4,4'-diisocyanate allergic contact dermatitis""""""]"
DOID:0040053,"[""""""allergic contact dermatitis to Co"""""",""""""cobalt allergic contact dermatitis""""""]"
DOID:0040054,"[""""""Co allergic asthma"""""",""""""cobalt allergic asthma""""""]"
DOID:0040055,"[""""""allergic contact dermatitis to Pd"""""",""""""palladium allergic contact dermatitis""""""]"
DOID:0040056,"[""""""chromium allergic contact dermatitis""""""]"
DOID:0040057,"[""""""benzoic acid allergic contact dermatitis"""""",""""""allergic contact dermatitis to benzoate""""""]"
DOID:0040058,"[""""""allergic contact dermatitis to PPD"""""",""""""allergic contact dermatitis to p-phenylenediamine"""""",""""""1,4-phenylenediamine allergic contact dermatitis""""""]"
DOID:0040059,"[""""""potassium dichromate allergic contact dermatitis""""""]"
DOID:0040060,"[""""""ketoprofen photoallergic dermatitis"""""",""""""photoallergic dermatitis to Orudis""""""]"
DOID:0040061,"[""""""remazole black respiratory allergy"""""",""""""respiratory allergy to Reactive Black 5""""""]"
DOID:0040062,"[""""""chloramine T respiratory allergy"""""",""""""respiratory allergy to Trichlorol"""""",""""""respiratory allergy to Chloraseptin"""""",""""""respiratory allergy to Chlorazol""""""]"
DOID:0040063,"[""""""respiratory allergy to vinyl cyclohexene diepoxide"""""",""""""4-vinylcyclohexene dioxide respiratory allergy""""""]"
DOID:0040064,"[""""""carvone allergic contact dermatitis"""""",""""""allergic contact dermatitis to levo-carvone""""""]"
DOID:0040065,"[""""""quinidine allergy"""""",""""""Kinidin allergy""""""]"
DOID:0040066,"[""""""melphalan allergy"""""",""""""Alkeran allergy""""""]"
DOID:0040067,"[""""""neomycin sulfate allergic contact dermatitis"""""",""""""allergic contact dermatitis to neomycin sulphate""""""]"
DOID:0040068,"[""""""allergic contact dermatitis to butylphen"""""",""""""4-tert-butylphenol allergic contact dermatitis"""""",""""""allergic contact dermatitis to PTBP""""""]"
DOID:0040069,"[""""""allergic contact dermatitis to dinitrochlorobenzene"""""",""""""allergic contact dermatitis to DNCB"""""",""""""1-chloro-2,4-dinitrobenzene allergic contact dermatitis""""""]"
DOID:0040070,"[""""""TMP/SMX allergy"""""",""""""co-trimoxazole allergy"""""",""""""Bactrim allergy"""""",""""""cotrimoxazol allergy"""""",""""""trimethoprim/sulfamethoxazole allergy""""""]"
DOID:0040071,"[""""""gold sodium thiomalate allergy"""""",""""""sodium aurothiomalate allergy""""""]"
DOID:0040072,"[""""""parthenolide allergic contact dermatitis"""""",""""""allergic contact dermatitis to feverfew""""""]"
DOID:0040073,"[""""""disodium cromoglycate allergy"""""",""""""DSCG allergy""""""]"
DOID:0040074,"[""""""allergic contact dermatitis to formalin"""""",""""""formaldehyde allergic contact dermatitis""""""]"
DOID:0040075,"[""""""allergic contact dermatitis to benzisothiazolone"""""",""""""benzo[d]isothiazol-3-one allergic contact dermatitis"""""",""""""allergic contact dermatitis to BIT""""""]"
DOID:0040076,"[""""""phthalyl allergy"""""",""""""phthalyl group allergy""""""]"
DOID:0040077,"[""""""alcuronium bromide allergy""""""]"
DOID:0040078,"[""""""gallamine allergy""""""]"
DOID:0040079,"[""""""2,4-dinitrophenyl allergic contact dermatitis"""""",""""""allergic contact dermatitis to DNP""""""]"
DOID:0040080,"[""""""patent blue V allergy""""""]"
DOID:0040081,"[""""""acid anhydride respiratory allergy""""""]"
DOID:0040082,"[""""""oxirane allergy"""""",""""""ethylene oxide allergy"""""",""""""ETO allergy""""""]"
DOID:0040083,"[""""""Chlamydia pneumonia""""""]"
DOID:0040084,"[""""""Streptococcus pneumonia""""""]"
DOID:0040085,"[""""""bacterial sepsis""""""]"
DOID:0040086,"[""""""PVAN"""""",""""""polyomavirus associated nephropathy"""""",""""""Polyomavirus-associated Nephropathy""""""]"
DOID:0040087,"[""""""autoimmune peripheral neuropathy""""""]"
DOID:0040088,"[""""""autoimmune uveitis""""""]"
DOID:0040089,"[""""""autoimmune optic neuritis""""""]"
DOID:0040090,"[""""""autoimmune gastritis""""""]"
DOID:0040091,"[""""""autoimmune pancreatitis""""""]"
DOID:0040092,"[""""""juvenile ankylosing spondylitis""""""]"
DOID:0040093,"[""""""DIL"""""",""""""drug-induced lupus erythematosus"""""",""""""DILE""""""]"
DOID:0040094,"[""""""autoimmune glomerulonephritis""""""]"
DOID:0040095,"[""""""autoimmune cardiomyopathy""""""]"
DOID:0040096,"[""""""autoimmune atherosclerosis""""""]"
DOID:0040097,"[""""""autoimmune vasculitis""""""]"
DOID:0040098,"[""""""pemphigus gestationis""""""]"
DOID:0040099,"[""""""livedoid vasculitis"""""",""""""livedoid vasculopathy""""""]"
DOID:0040100,"[""""""Hirata disease"""""",""""""insulin autoimmune syndrome""""""]"
DOID:0040101,"[""""""N,N'-diphenylthiourea allergic contact dermatitis"""""",""""""neoprene allergy""""""]"
DOID:0040102,"[""""""neoprene allergy"""""",""""""N,N'-diethylthiourea allergic contact dermatitis""""""]"
DOID:0040103,"[""""""cefotiam allergy""""""]"
ICD10_CM:A01.00,"[""""""Typhoid fever, unspecified""""""]"
ICD10_CM:A01.01,"[""""""Typhoid meningitis""""""]"
ICD10_CM:A01.02,"[""""""Typhoid endocarditis"""""",""""""Typhoid fever with heart involvementTyphoid endocarditis"""""",""""""Typhoid myocarditis"""""",""""""Typhoid fever with heart involvement""""""]"
ICD10_CM:A01.03,"[""""""Typhoid pneumonia""""""]"
ICD10_CM:A01.04,"[""""""Typhoid arthritis""""""]"
ICD10_CM:A01.05,"[""""""Typhoid osteomyelitis""""""]"
ICD10_CM:A01.09,"[""""""Typhoid fever with other complications""""""]"
ICD10_CM:A02,"[""""""Other salmonella infections""""""]"
ICD10_CM:A02.20,"[""""""Localized salmonella infection, unspecified""""""]"
ICD10_CM:A02.21,"[""""""Salmonella meningitis""""""]"
ICD10_CM:A02.22,"[""""""Salmonella pneumonia""""""]"
ICD10_CM:A02.23,"[""""""Salmonella arthritis""""""]"
ICD10_CM:A02.24,"[""""""Salmonella osteomyelitis""""""]"
ICD10_CM:A02.25,"[""""""Salmonella pyelonephritis"""""",""""""Salmonella tubulo-interstitial nephropathy""""""]"
ICD10_CM:A04.3,"[""""""Enterohemorrhagic Escherichia coli infection""""""]"
ICD10_CM:A04.6,"[""""""extraintestinal yersiniosis"""""",""""""Enteritis due to Yersinia enterocolitica""""""]"
ICD10_CM:A04.7,"[""""""Pseudomembraneous colitis"""""",""""""Enterocolitis due to Clostridium difficileFoodborne intoxication by Clostridium difficile"""""",""""""Foodborne intoxication by Clostridium difficile"""""",""""""Enterocolitis due to Clostridium difficile""""""]"
ICD10_CM:A04.71,"[""""""Enterocolitis due to Clostridium difficile, recurrent""""""]"
ICD10_CM:A04.72,"[""""""Enterocolitis due to Clostridium difficile, not specified as recurrent""""""]"
ICD10_CM:A05,"[""""""Escherichia coli infection"""""",""""""listeriosis"""""",""""""Other bacterial foodborne intoxications, not elsewhere classified"""""",""""""Clostridium difficile foodborne intoxication and infection""""""]"
ICD10_CM:A05.1,"[""""""Botulism food poisoning"""""",""""""Botulism NOS"""""",""""""Classical foodborne intoxication due to Clostridium botulinuminfant botulism""""""]"
ICD10_CM:A05.2,"[""""""Foodborne Clostridium perfringens [Clostridium welchii] intoxication"""""",""""""Pig-bel"""""",""""""Enteritis necroticansPig-bel"""""",""""""Enteritis necroticans""""""]"
ICD10_CM:A05.5,"[""""""Foodborne Vibrio vulnificus intoxication""""""]"
ICD10_CM:A06,"[""""""Naegleriasis"""""",""""""acanthamebiasisother protozoal intestinal diseases"""""",""""""Amebiasis""""""]"
ICD10_CM:A06.0,"[""""""Intestinal amebiasis NOS"""""",""""""Acute amebic dysentery"""""",""""""Intestinal amebiasis NOSAcute amebic dysentery"""""",""""""Acute amebiasis""""""]"
ICD10_CM:A06.1,"[""""""Chronic intestinal amebiasis""""""]"
ICD10_CM:A06.2,"[""""""Amebic nondysenteric colitis""""""]"
ICD10_CM:A06.3,"[""""""Ameboma of intestine"""""",""""""Ameboma NOS""""""]"
ICD10_CM:A06.4,"[""""""Amebic liver abscess"""""",""""""Hepatic amebiasis""""""]"
ICD10_CM:A06.5,"[""""""Amebic lung abscess"""""",""""""Amebic abscess of lung (and liver)""""""]"
ICD10_CM:A06.6,"[""""""Amebic abscess of brain (and liver) (and lung)"""""",""""""Amebic brain abscess""""""]"
ICD10_CM:A06.7,"[""""""Cutaneous amebiasis""""""]"
ICD10_CM:A06.8,"[""""""Amebic infection of other sites""""""]"
ICD10_CM:A06.81,"[""""""Amebic cystitis""""""]"
ICD10_CM:A06.82,"[""""""Amebic vesiculitis"""""",""""""Other amebic genitourinary infections"""""",""""""Amebic vulvovaginitisOther amebic genitourinary infections"""""",""""""Amebic vulvovaginitis""""""]"
ICD10_CM:A06.89,"[""""""Other amebic infections"""""",""""""Amebic appendicitis"""""",""""""Amebic appendicitisAmebic splenic abscess"""""",""""""Amebic splenic abscess""""""]"
ICD10_CM:A06.9,"[""""""Amebiasis, unspecified""""""]"
ICD10_CM:A07.3,"[""""""Isosporosis"""""",""""""Infection due to Isospora belli and Isospora hominis"""""",""""""Intestinal coccidiosisInfection due to Isospora belli and Isospora hominis"""""",""""""Intestinal coccidiosis"""""",""""""Isosporiasis""""""]"
ICD10_CM:A07.4,"[""""""Cyclosporiasis""""""]"
ICD10_CM:A07.8,"[""""""Intestinal trichomoniasis"""""",""""""Intestinal microsporidiosisIntestinal trichomoniasis"""""",""""""Intestinal microsporidiosis"""""",""""""Other specified protozoal intestinal diseases""""""]"
ICD10_CM:A07.9,"[""""""Protozoal diarrhea"""""",""""""Protozoal diarrheaProtozoal colitis"""""",""""""Protozoal colitis"""""",""""""Flagellate diarrhea"""""",""""""Protozoal intestinal disease, unspecified""""""]"
