ID,Syn
"Mesh:D012391,DOID: 14550","['Root Resorption'],['root resorption']"
"DOID: 0080178,Mesh:D052016","['mucositis'],['Mucositis']"
"Mesh:D013271,DOID: 3229","['Stomach Dilatation','Gastric Dilation','Stomach Dilation','Gastric Dilatation'],['gastric dilatation','stomach dilatation']"
"DOID: 12639,Mesh:D011707","['pyloric stenosis'],['Pyloric Stenosis','Stenosis, Pyloric']"
"DOID: 4030,DA42.2","['eosinophilic gastritis'],['Eosinophilic gastritis']"
"DA42.3,DOID: 4035","['Lymphocytic gastritis'],['lymphocytic gastritis']"
"Mesh:D002054,DA0F.0","['Burning Mouth Syndrome'],['Burning mouth syndrome']"
"Mesh:D004066,13.0","['Digestive System Diseases'],['Diseases of the digestive system']"
"Mesh:D004377,DE11","['Dumping Syndrome'],['Dumping syndrome']"
"DA63.0,Mesh:D004382","['Duodenal erosion'],['Erosive Duodenitis','Duodenitis']"
"DA42,Mesh:D005756","['Gastritis'],['Gastritis']"
"DB94,Mesh:D008108","['Alcoholic liver disease'],['Alcoholic Liver Diseases','Liver Diseases, Alcoholic']"
"Mesh:D008260,DA03.5","['Macroglossia'],['Macroglossia']"
"Mesh:D008311,DA0E.51","['Malocclusion, Angle Class I','Angle Class I'],['Angle class I malocclusion']"
"Mesh:D008531,DB32.2","['Megacolon'],['Megacolon']"
"DA02.2,Mesh:D009914","['Oral submucous fibrosis'],['Oral Submucous Fibrosis']"
"DB98.1,Mesh:D010382","['Peliosis hepatis'],['Peliosis Hepatis']"
"DA04,Mesh:D012466","['Diseases of salivary glands'],['Salivary Gland Diseases']"
"Mesh:D012778,KB89.1","['Short Bowel Syndrome'],['Short bowel syndrome']"
"Mesh:D017219,DA40.0","['Gastric Outlet Obstruction'],['Gastric outlet obstruction']"
"Mesh:D041881,DC12.0","['Cholecystitis, Acute','Acute Cholecystitis'],['Acute cholecystitis']"
"Mesh:D050500,DC32","['Pancreatitis, Chronic','Chronic Pancreatitis'],['Chronic pancreatitis']"
"Mesh:D051261,DA01.21","['Orofacial Granulomatosis','Granulomatosis, Orofacial'],['Orofacial granulomatosis']"
"BlockL1-DB9,DB99.Y","['Diseases of liver'],['Other diseases of liver']"
"DB91.1,DB91","['Other acute or subacute hepatic failure'],['Acute or subacute hepatic failure']"
"DD00.0,DD00.0Z","['Diverticulitis of unspecified part of intestine with complication'],['Diverticulitis of unspecified part of intestine with complication, unspecified']"
"DD01,DD01.Z","['Diverticulosis of unspecified part of intestine'],['Diverticulosis of unspecified part of intestine, unspecified']"
"DD02.Z,DD02","['Diverticulum of unspecified part of intestine, unspecified'],['Diverticulum of unspecified part of intestine']"
DOID: 77,"['gastrointestinal system disease','gastrointestinal disease','digestive system disorder','gastrointestinal disorder','alimentary system disease','Gastroenteropathy','GIT disease']"
DOID: 13250,"['diarrhea of presumed infectious origin','diarrhoea']"
DOID: 0050140,"['acute diarrhea','acute Noninfective neonatal diarrhea']"
DOID: 0060774,['congenital diarrhea']
DOID: 0060776,"['congenital diarrhea 5 with tufting enteropathy','DIAR5','congenital tufting enteropathy','congenital familial intractable diarrhea with epithelial or epithelium abnormalities']"
DOID: 0060780,"['chronic diarrhea due to guanylate cyclase 2C overactivity','congenital diarrhea 6']"
DOID: 0060778,"['congenital chronic diarrhea with exudative enteropathy','congenital diarrhea 7 with exudative enteropathy','congenital chronic diarrhea with protein-losing enteropathy']"
DOID: 0060779,"['congenital malabsorptive diarrhea 4','congenital malabsorptive diarrhea due to paucity of enteroendocrine cells','enteric anendocrinosis']"
DOID: 0060775,"['Davidson disease','congenital microvillus atrophy','diarrhea 2 with microvillus atrophy','congenital familial protracted diarrhea with enterocyte brush-border abnormalities','intractable diarrhea of infancy','MVD','microvillus inclusion disease']"
DOID: 0050132,['inflammatory diarrhea']
DOID: 0050131,['motility-related diarrhea']
DOID: 0050130,['osmotic diarrhea']
DOID: 0050129,['secretory diarrhea']
DOID: 0060296,"['congenital chloride diarrhea finnish type','congenital chloridorrhea','congenital secretory chloride diarrhea 1']"
DOID: 0060781,"['congenital secretory sodium diarrhea 3 with or without other congenital anomalies','congenital secretory sodium diarrhea 3 syndromic','congenital secretory sodium diarrhea 3']"
DOID: 0060777,"['DIAR8','congenital secretory sodium diarrhea 8']"
DOID: 0080171,"['esophageal atresia/tracheoesophageal fistula','tracheoesophageal fistula with or without esohageal atresia','esophageal atresia and/or tracheoesophageal fistula']"
DOID: 6050,"['esophageal disease','esophageal Ulcer']"
DOID: 9206,"['Barrett's ulcer of esophagus','Barrett esophagus','(ulcerative esophagitis) or (Barrett's esophagus)','Barretts syndrome','Barrett's oesophagus','CLE','Barrett's esophagus','Barrett's esophagus with esophagitis']"
DOID: 9164,"['hypertensive lower esophageal sphincter','achalasia','esophageal achalasia','achalasia of cardia','achalasia of esophagus','Lack of reflex relaxation of lower oesophageal sphincter','cardiospasm']"
DOID: 13921,['bacterial esophagitis']
DOID: 13922,['eosinophilic esophagitis']
DOID: 13147,['fungal esophagitis']
DOID: 6297,['viral esophagitis']
DOID: 13186,['megaesophagus']
DOID: 0060262,['gallbladder disease']
DOID: 4140,"['sphincter of oddi dysfunction','biliary dyskinesia']"
DOID: 9714,"['Obstruction of gallbladder','occlusion of gallbladder']"
DOID: 10254,"['strawberry gallbladder','Cholesterolosis of gallbladder']"
DOID: 2326,"['infectious colitis, enteritis and gastroenteritis','gastroenteritis','cholera morbus']"
DOID: 13622,"['Campylobacteriosis (disorder)','campylobacteriosis','(Campylobacter GIT infection (& [diarrhea] or [enteritis]) or (helicobacter gastritis)']"
DOID: 4031,"['Eosinophilic gastroenteritis','Eosinophilic Gastroenteritis','eosinophilic gastroenteritis','Eosinophilic gastroenteritis (disorder)']"
DOID: 8534,"['Gastro-esophageal reflux','gastroesophageal reflux disease','Acid reflux','Gastroesophageal reflux','GERD - Gastro-esophageal reflux disease','GERD','Gastresophageal reflux','Gastroesophageal reflux disease']"
DOID: 3118,"['liver and biliary tract disease','hepatobiliary disease']"
DOID: 4138,"['bile duct disorder NOS (disorder)','bile duct disease','disorder of bile duct (disorder)']"
DOID: 0050876,['Caroli disease']
DOID: 14271,"['acute cholangitis (disorder)','acute cholangitis','acute Cholangitis']"
DOID: 14270,"['Ascending Cholangitis','ascending cholangitis','Ascending cholangitis (disorder)']"
DOID: 1949,"['acute and chronic cholecystitis (disorder)','acute cholecystitis unspecified (disorder)','acute and chronic cholecystitis','acute cholecystitis (disorder)','acute cholecystitis','acute cholecystitis NOS (disorder)','chronic cholecystitis','acute on chronic cholecystitis','chronic cholecystitis (disorder)','cholecystitis']"
DOID: 2828,"['acalculous cholecystitis','cholecystitis without calculus (disorder)','acute cholecystitis without calculus (disorder)','acute acalculous cholecystitis']"
DOID: 9765,"['emphysematous cholecystitis','Gaseous pericholecystitis']"
DOID: 9766,['xanthogranulomatous cholecystitis']
DOID: 9439,['chronic cholangitis']
DOID: 14272,['pericholangitis']
DOID: 14268,"['sclerosing cholangitis','fibrosing cholangitis']"
DOID: 14269,"['Suppurative cholangitis (disorder)','suppurative cholangitis','Suppurative Cholangitis']"
DOID: 899,"['choledochal cyst','Congenital choledochal cyst (disorder)','Congenital choledochal cyst']"
DOID: 13580,"['cholestasis','Obstruction of bile duct','bile occlusion']"
DOID: 13608,"['Congenital biliary atresia (disorder)','biliary atresia','Atresia of bile duct','biliary atresia, congenital']"
DOID: 13619,"['extrahepatic biliary Stasis','extrahepatic cholestasis (finding)','extrahepatic cholestasis','extrahepatic obstructive biliary disease (disorder)']"
DOID: 0070230,['benign recurrent intrahepatic cholestasis']
DOID: 0070231,['benign recurrent intrahepatic cholestasis 1']
DOID: 0070232,['benign recurrent intrahepatic cholestasis 2']
DOID: 0070228,['intrahepatic cholestasis of pregnancy 1']
DOID: 0070229,['intrahepatic cholestasis of pregnancy 3']
DOID: 0070221,['progressive familial intrahepatic cholestasis']
DOID: 0070226,['progressive familial intrahepatic cholestasis 1']
DOID: 0070222,['progressive familial intrahepatic cholestasis 2']
DOID: 0070223,['progressive familial intrahepatic cholestasis 3']
DOID: 0070224,['progressive familial intrahepatic cholestasis 4']
DOID: 0070225,['progressive familial intrahepatic cholestasis 5']
DOID: 13603,"['Cholestatic jaundice syndrome (disorder)','obstructive jaundice','Obstructive jaundice NOS (disorder)','Obstructive hyperbilirubinemia','Obstructive jaundice NOS','Obstructive hyperbilirubinemia (disorder)','Cholestatic Jaundice']"
DOID: 13409,"['perforation of bile duct','Perforation of bile duct (disorder)']"
DOID: 409,"['disorder of liver (disorder)','hepatic disorder','liver disease']"
DOID: 9245,"['Alagille-Watson syndrome','Arteriohepatic dysplasia (disorder)','Alagille syndrome']"
DOID: 893,"['Westphal pseudosclerosis','Wilson disease','hepatolenticular degeneration','Cerebral pseudosclerosis','Wilson's disease','Westphal-Strumpell syndrome']"
DOID: 2237,"['acute/subac. necrosis of liver','chronic persistent hepatitis','animal hepatitis','acute hepatitis','acute and subacute liver necrosis','hepatitis','chronic hepatitis']"
DOID: 12351,"['acute alcoholic liver disease','acute alcoholic hepatitis','Alcoholic Hepatitis','acute Alcoholic Hepatitis','alcoholic hepatitis','Alcoholic hepatitis (disorder)','acute alcoholic liver disease (disorder)','Alcoholic hepatitis']"
DOID: 2044,"['Drug-induced chronic hepatitis (disorder)','drug-induced hepatitis']"
DOID: 2239,"['granulomatous hepatitis','Granulomatous hepatitis (disorder)']"
DOID: 1884,"['animal viral hepatitis','viral hepatitis','human viral hepatitis','Viral hepatitis with hepatic coma (disorder)','Unspecified viral hepatitis with hepatic coma','viral hepatitis with hepatic coma']"
DOID: 0050204,['Epstein-Barr virus hepatitis']
DOID: 900,"['Hepatopulmonary syndrome (disorder)','hepatopulmonary syndrome']"
DOID: 5082,"['liver cirrhosis','cirrhosis of liver','Cirrhosis']"
DOID: 14018,"['Laennec's cirrhosis, alcoholic','Alcoholic Cirrhosis','Laennec's cirrhosis','Alcoholic cirrhosis of liver','alcoholic liver cirrhosis','Portal cirrhosis']"
DOID: 12236,"['biliary liver cirrhosis','cholestatic cirrhosis','chronic nonsuppurative destructive cholangitis','primary biliary cirrhosis']"
DOID: 918,"['liver inflammatory pseudotumor','Inflammatory Pseudotumor of the Liver']"
DOID: 3852,"['Peutz Jeghers polyp','peutz-jeghers small bowel hamartoma','gastric Peutz-Jeghers polyp','Peutz Jeghers colon polyp','Peutz-Jeghers syndrome','Colonic hamartomatous polyp','Peutz-Jeghers polyp of small Intestine']"
DOID: 8476,"['Whipple disease','intestinal lipodystrophy','Whipple's disease','Whipple's disease (disorder)']"
DOID: 8590,"['acute intestinal vascular insufficiency','acute vascular insufficiency of intestine','acute gastrointestinal tract vascular insuffic. (disorder)','acute GIT vascular insuffic.','acute intestinal Ischemia']"
DOID: 10846,['angiodysplasia of intestine']
DOID: 10606,"['Blind loop syndrome (disorder)','Bacterial overgrowth syndrome (disorder)','Blind loop syndrome','blind loop syndrome']"
DOID: 9779,['bowel dysfunction']
DOID: 2089,['constipation']
DOID: 2088,['outlet dysfunction constipation']
DOID: 1518,"['cecal disease','disorder of cecum (disorder)']"
DOID: 8337,"['acute appendicitis','acute appendicitis with peritoneal abscess','acute appendicitis with generalized peritonitis (disorder)','appendicitis','acute appendicitis with generalized peritonitis','acute appendicitis with peritoneal abscess (disorder)']"
DOID: 8633,"['CMI - chronic mesenteric ischaemia','chronic mesenteric ischemia','chronic intestinal vascular insufficiency']"
DOID: 5353,"['colonic disease','colon disorder']"
DOID: 10656,"['Colonic leiomyoma','colon leiomyoma']"
DOID: 13254,"['colonic diverticular disease','diverticulitis of colon']"
DOID: 11371,"['Functional diarrhea (disorder)','functional diarrhea']"
DOID: 11372,"['megacolon','Dilatation of colon']"
DOID: 10487,"['macrocolon','Hirschsprung disease','aganglionic megacolon','pelvirectal achalasia','congenital megacolon','total intestinal aganglionosis','Hirschsprung's disease']"
DOID: 0080072,['neuronal intestinal dysplasia']
DOID: 1897,['sigmoid disease']
DOID: 8408,"['Meckel's diverticulitis (disorder)','Meckel's diverticulitis','Meckel diverticulitis']"
DOID: 8643,"['duodenitis','Hemorrhagic duodenitis']"
DOID: 4072,"['duodenal disease','duodenum disorder']"
DOID: 8778,"['Crohn's disease','Crohn's disease of large bowel','Pediatric Crohn's disease','Granulomatous Colitis','Crohn disease','Crohn's disease of colon (disorder)']"
DOID: 0060192,['Crohn's colitis']
DOID: 0060191,"['upper GI Crohn's disease','gastroduodenal Crohn's disease']"
DOID: 0060189,"['ileitis','Crohn's ileitis']"
DOID: 0060190,['ileocolitis']
DOID: 0060188,['jejunoileitis']
DOID: 0060185,"['Clostridium difficile colitis','Pseudomembranous colitis']"
DOID: 0060186,['chemical colitis']
DOID: 0110892,"['inflammatory bowel disease 1','IBD1']"
DOID: 0110885,"['inflammatory bowel disease (Crohn disease) 10','IBD10','inflammatory bowel disease 10']"
DOID: 0110894,"['inflammatory bowel disease 11','IBD11']"
DOID: 0110887,"['inflammatory bowel disease 12','IBD12']"
DOID: 0110893,"['inflammatory bowel disease 13','IBD13']"
DOID: 0110895,"['IBD14','inflammatory bowel disease 14']"
DOID: 0110897,"['IBD15','inflammatory bowel disease 15']"
DOID: 0110896,"['IBD16','inflammatory bowel disease 16']"
DOID: 0110883,"['inflammatory bowel disease 17','IBD17']"
DOID: 0110888,"['IBD18','inflammatory bowel disease 18']"
DOID: 0110890,"['inflammatory bowel disease 19','inflammatory bowel disease (Crohn disease) 19','IBD19']"
DOID: 0110900,"['IBD2','inflammatory bowel disease 2']"
DOID: 0110898,"['inflammatory bowel disease 20','IBD20']"
DOID: 0110906,"['IBD21','inflammatory bowel disease 21']"
DOID: 0110905,"['inflammatory bowel disease 22','IBD22']"
DOID: 0110884,"['inflammatory bowel disease 23','IBD23']"
DOID: 0110908,"['inflammatory bowel disease 24','IBD24']"
DOID: 0110909,"['IBD25','inflammatory bowel disease 25','early onset autosomal recessive inflammatory bowel disease 25']"
DOID: 0110901,"['inflammatory bowel disease 26','IBD26']"
DOID: 0110902,"['IBD27','inflammatory bowel disease 27']"
DOID: 0110899,"['IBD28','early onset autosomal recessive inflammatory bowel disease 28','inflammatory bowel disease 28']"
DOID: 0110891,"['inflammatory bowel disease 3','IBD3']"
DOID: 0110903,"['inflammatory bowel disease 4','IBD4']"
DOID: 0110889,"['inflammatory bowel disease 5','IBD5']"
DOID: 110907,['inflammatory bowel disease 6']
DOID: 0110882,"['inflammatory bowel disease 7','IBD7']"
DOID: 0110904,"['IBD8','inflammatory bowel disease 8']"
DOID: 0110886,"['IBD9','inflammatory bowel disease 9']"
DOID: 10486,['intestinal atresia']
DOID: 0080216,['	duodenal atresia']
DOID: 100,"['bacterial enteritis','intestinal infectious disease']"
DOID: 12384,"['Infectious diarrhea','dysentery']"
DOID: 14397,['protozoal dysentery']
DOID: 13687,"['chronic duodenal ileus','chronic duodenal ileus (disorder)']"
DOID: 3557,"['Superior mesenteric artery syndrome','superior mesenteric artery syndrome','Superior mesenteric artery syndrome (disorder)']"
DOID: 8440,"['Ileus of intestine','ileus']"
DOID: 3878,"['Pseudo-obstruction of intestine (disorder)','intestine pseudoobstruction','intestinal Pseudo-obstruction','intestinal pseudo-obstruction']"
DOID: 8448,['intestinal impaction']
DOID: 8445,"['Twist of intestine, bowel, or colon','Volvulus','intestinal volvulus']"
DOID: 8446,"['Invagination of intestine or colon','Intussusception of intestine (disorder)','Intussusception (morphologic abnormality)','Intussusception NOS (disorder)','intussusception']"
DOID: 2073,"['Perinatal intestinal perforation (disorder)','perinatal intestinal perforation']"
DOID: 13248,"['Mucocele of appendix (disorder)','Appendicele Mucocele','mucocele of appendix']"
DOID: 13249,"['Pneumatosis cystoides intestinalis (disorder)','pneumatosis cystoides intestinalis']"
DOID: 10611,"['protein-losing enteropathy','Protein-losing enteropathy (disorder)','Enteropathy, exudative','Exudative enteropathy (disorder)']"
DOID: 1285,['rectal disease']
DOID: 3128,"['fissure in ano','anal disease','Nontraumatic tear of anus','anus disease','Ulcer of anus','anal ulcer','anal fissure','anal fissure and fistula','Solitary anal ulcer']"
DOID: 11014,"['Stenosis of rectum and anus (disorder)','anorectal stricture','Stenosis of rectum and anus NOS (disorder)','Anorectal stricture (disorder)','Stenosis of rectum and anus']"
DOID: 1283,"['enterocele','vaginal enterocele']"
DOID: 9307,"['Procidentia, rectum','rectal prolapse']"
DOID: 13662,"['ulcer of anus and rectum','anal and rectal ulcer NOS (disorder)']"
DOID: 10605,"['short gut syndrome','acquired short bowel syndrome','short bowel syndrome']"
DOID: 0090019,"['sitosterolemia','phytosterolemia']"
DOID: 11223,"['Diverticulosis of small intestine with hemorrhage','small intestine diverticulitis']"
DOID: 10602,"['steatorrhea','Fatty stool (finding)']"
DOID: 10607,"['Tropical steatorrhea','Sprue - tropical','tropical sprue']"
DOID: 4331,"['Orodynia','burning mouth syndrome','Stomatopyrosis']"
DOID: 1761,"['Melkersson's syndrome','Cheilitis granulomatosa of Mescher-Melkersson-Rosenthal','Melkersson-Rosenthal syndrome']"
DOID: 0060312,"['angular cheilitis','commissural cheilitis','angular stomatitis','angular cheilosis']"
DOID: 4557,"['oral leukoedema','Leukedema of mouth']"
DOID: 9655,['oral mucosa leukoplakia']
DOID: 5773,"['Oral submucosal fibrosis, including of tongue','oral submucous fibrosis','Oral submucosal fibrosis (disorder)','Oral cavity Submucous Fibrosis']"
DOID: 10854,"['Salivary gland disease','salivary gland disease','Non-neoplastic Salivary gland disease']"
DOID: 12899,"['benign lymphoepithelial lesion of salivary gland (disorder)','Godwin tumor','benign lymphoepithelial lesion of salivary gland']"
DOID: 12904,"['Salivary gland mucocele','Mucous retention cyst of salivary gland','mucocele of salivary gland','Salivary Cyst','Ranula']"
DOID: 12901,"['Necrotizing sialometaplasia (disorder)','necrotizing sialometaplasia']"
DOID: 10301,['parotitis']
DOID: 10303,"['Sialoadenitis','sialadenitis']"
DOID: 12905,"['Stone of salivary gland or duct','sialolithiasis','Sialolith','Salivary gland Stone']"
DOID: 9637,['stomatitis']
DOID: 9663,"['Canker sore','Aphthous ulceration (disorder)','Oral aphthae','aphthous stomatitis','Oral aphthous ulcer','Aphtha','oral ulcer']"
DOID: 11875,"['denture stomatitis','Denture sore mouth']"
DOID: 9673,['ulcerative stomatitis']
DOID: 0060604,"['tongue-tie','ankyloglossia']"
DOID: 11514,"['Fissure of tongue, congenital','fissured tongue','geographic tongue and fissured tongue','Furrowed tongue','Fissure of tongue','Plicated tongue','Congenital fissure of tongue','Tongue, Fissured','scrotal tongue','Congenital plicated tongue','lingua plicata']"
DOID: 1453,"['Glossitis, Hunter's','smooth atrophic tongue','Atrophy of tongue papillae','atrophic glossitis','Hunter's glossitis']"
DOID: 1455,"['Glossitis areata exfoliativa','geographic tongue','benign migratory glossitis','Pityriasis linguae']"
DOID: 14111,"['Persistent tuberculum impar (disorder)','median rhomboid glossitis']"
DOID: 13500,"['Hairy Tongue','hairy tongue','Overgrowth of filiform papillae (disorder)']"
DOID: 13333,"['Tongue papillary hypertrophy NOS (disorder)','hypertrophy of tongue papillae (disorder)','hypertrophy of tongue papillae']"
DOID: 1091,"['tooth disease','dental disorder']"
DOID: 13714,"['Complete absence of teeth','anodontia','Developmental absence of tooth','Total anodontia of permanent and deciduous teeth']"
DOID: 0060324,['dental abscess']
DOID: 13711,"['Mottling of enamel','Intrinsic enamel discolouration of fluorosis','dental fluorosis','Mottled teeth']"
DOID: 5330,"['disorder of pulp of tooth (disorder)','Dental pulp disorder','pulp disorder','dental pulp disease']"
DOID: 5608,"['pulp calcification','pulp calcifications','pulpal calcifications','dental pulp calcification']"
DOID: 11623,"['pulp necrosis','necrosis of the pulp NOS (disorder)','dental pulp necrosis','necrosis of the pulp','necrotic pulp']"
DOID: 4154,['dentinogenesis imperfecta']
DOID: 3388,"['periodontal disease','periodontium disorder','disease of supporting structures of teeth, NOS','Periodontal disease (disorder)','Periodontal disease']"
DOID: 3389,"['Papillon Lefevre syndrome','Papillon-Lefevre disease','Papillon-Lefvre syndrome (disorder)']"
DOID: 3086,"['Gingival enlargement NOS (disorder)','Gingival enlargement NOS','gingival overgrowth','Gingival enlargement (disorder)']"
DOID: 5337,"['polyp of Gum','epulis','Gingival polyp','epulides']"
DOID: 7280,"['congenital epulis','Congenital Epulis','Congenital Epulides']"
DOID: 0060466,"['gingival fibromatosis','hereditary gingival fibromatosis','hereditary gingival hyperplasia']"
DOID: 0080280,['gingival fibromatosis 5']
DOID: 5338,"['hypertrophy of gingivae','gingival hypertrophy']"
DOID: 1134,"['Gingival recession (disorder)','Gingival recession','moderate gingival recession','localized gingival recession (disorder)','minimal gingival recession','Gingival recession NOS (disorder)','localized gingival recession','Gingival recession, unspecified','gingival recession','severe gingival recession','Gingival recession, localized']"
DOID: 3087,"['gingivitis','acute gingivitis','chronic gingivitis']"
DOID: 13924,"['acute ulceromembranous gingivitis','Vincent angina','Vincent's angina NOS','Trench mouth','Vincent's angina','acute necrotising ulcerative gingivostomatitis','acute necrotising ulcerative gingivitis','Vincent's disease','acute necrotising ulcerative gingivostomatitis [Ambiguous]','Vincent's infection, any site','early acute necrotising gingivitis','acute necrotizing ulcerative gingivitis','Vincent's Angina','Angina - Vincents','ANUG','(Vincent's angina) or (trench mouth)','Vincent's angina - pharyngitis (disorder)','acute necrotising ulcerative gingivitis [Ambiguous]','acute necrotizing ulcerative gingivostomatitis (disorder)','necrotizing ulcerative gingivitis']"
DOID: 824,"['chronic pericementitis','periodontitis']"
DOID: 10423,"['acute periodontitis (disorder)','acute periodontitis','acute periodontitis NOS (disorder)','acute pericementitis (disorder)','acute pericementitis','acute Periodontitis']"
DOID: 1474,"['juvenile periodontitis','aggressive periodontitis']"
DOID: 823,"['periapical periodontitis','Apical periodontitis NOS','Apical periodontitis (disorder)']"
DOID: 11693,"['acute apical periodontitis of pulpal origin','acute apical periodontitis','acute apical periodontitis of pulpal origin (disorder)']"
DOID: 11269,"['chronic apical periodontitis NOS (disorder)','chronic apical periodontitis (disorder)','chronic apical periodontitis']"
DOID: 4617,"['periapical granuloma','Apical granuloma (disorder)','Periapical granuloma']"
DOID: 2562,"['Periapical abscess (disorder)','Suppurative apical periodontitis','suppurative periapical periodontitis','Dentoalveolar abscess','Apical abscess']"
DOID: 216,"['Dental caries of smooth surface','Dental caries extending into pulp','Dental caries pit and fissure','dental caries']"
DOID: 10461,"['Dental caries extending into dentine','Dentin caries, NOS','Compound dental caries (disorder)','dentin caries']"
DOID: 217,"['enamel caries','primary dental caries','simple dental cavity','Dental caries limited to enamel']"
DOID: 11736,['odontoclasia']
DOID: 14089,"['Root caries','Dental caries of root surface','Cementum caries','root caries']"
DOID: 693,"['Enamel Hypoplasia','Enamel hypoplasia (disorder)','Enamel hypoplasia','dental enamel hypoplasia']"
