ID,Syn
"17,xref,DOID:0070131,DOID:0070137,DOID:0070129,DOID:0070132,DOID:0050429,DOID:0070140,DOID:0070134,DOID:0070136,DOID:0070141,DOID:0070135,DOID:0070138,DOID:0060862,DOID:0070142,DOID:3144,DOID:0070133,DOID:0070130,DOID:2732","[""""""ADCL3"""""",""""""autosomal dominant cutis laxa 3""""""],[""""""ARCL2, progeroid type"""""",""""""ARCL2B"""""",""""""autosomal recessive cutis laxa type IIB""""""],[""""""autosomal recessive cutis laxa type IID"""""",""""""ARCL2D""""""],[""""""De Barsy syndrome A"""""",""""""autosomal recessive cutis laxa type IIIA"""""",""""""ARCL3A""""""],[""""""Pemphigus, Benign Familial"""""",""""""BENIGN CHRONIC PEMPHIGUS"""""",""""""Hailey-Hailey disease""""""],[""""""autosomal recessive cutis laxa type IIC""""""],[""""""autosomal recessive cutis laxa type IIA"""""",""""""ARCL2A""""""],[""""""autosomal dominant cutis laxa 2"""""",""""""ADCL2""""""],[""""""autosomal recessive cutis laxa type II classic type"""""",""""""ARCL2, classic type"""""",""""""ARCL2, Debre type""""""],[""""""ARCL1A"""""",""""""autosomal recessive cutis laxa type IA""""""],[""""""autosomal recessive cutis laxa type IIIB"""""",""""""ARCL3B"""""",""""""De Barsy syndrome B""""""],[""""""Meleda disease"""""",""""""transgrediens palmoplantar keratoderma of Siemens"""""",""""""mal de Meleda"""""",""""""keratosis palmoplantaris transgrediens of Siemens""""""],[""""""autosomal dominant cutis laxa"""""",""""""ADCL""""""],[""""""cutis laxa"""""",""""""Cutis laxa"""""",""""""loose skin""""""],[""""""ARCL1B"""""",""""""autosomal recessive cutis laxa type IB""""""],[""""""ADCL1"""""",""""""autosomal dominant cutis laxa 1""""""],[""""""Congenital poikiloderma"""""",""""""RTS"""""",""""""Rothmund-Thomson syndrome""""""]"
"4,xref,DOID:0110827,DOID:0110829,DOID:0110828,DOID:0050439","[""""""USH2"""""",""""""Usher syndrome type 2""""""],[""""""retinitis pigmentosa-deafness syndrome""""""],[""""""USH3"""""",""""""Usher syndrome type 3""""""],[""""""Usher syndrome""""""]"
"8,xref,DOID:0070207,DOID:0050440,DOID:0111135,DOID:11712,DOID:0111138,DOID:0111137,DOID:0111136,DOID:811","[""""""FPLD1"""""",""""""familial partial lipodystrophy Kobberling type"""""",""""""familial partial lipodystrophy type 1""""""],[""""""Dunnigan Syndrome"""""",""""""familial partial lipodystrophy"""""",""""""Koberling-Dunnigan Syndrome""""""],[""""""congenital generalized lipodystrophy type 1"""""",""""""Brunzell syndrome AGPAT2-related"""""",""""""Berardinelli-Seip Congenital Lipodystrophy, Type 1""""""],[""""""lipoatrophic diabetes"""""",""""""lipoatrophic diabetes mellitus""""""],[""""""generalized congenital lipodystrophy with myopathy"""""",""""""generalized congenital lipodystrophy type 4"""""",""""""Berardinelli-Seip congenital lipodystrophy type 4 with muscular dystrophy"""""",""""""congenital generalized lipodystrophy type 4""""""],[""""""congenital generalized lipodystrophy type 3"""""",""""""Berardinelli-Seip congenital lipodystrophy type 3""""""],[""""""congenital generalized lipodystrophy type 2"""""",""""""Berardinelli-Seip syndrome"""""",""""""Brunzell syndrome BSCL2-related"""""",""""""Berardinelli-Seip congenital lipodystrophy type 2"""""",""""""CGL2""""""],[""""""lipodystrophy""""""]"
"2,xref,DOID:0050444,DOID:10582","[""""""infantile phytanic acid storage disease"""""",""""""infantile Refsum disease""""""],[""""""Refsum disease"""""",""""""HSMN IV"""""",""""""Heredopathia atactica polyneuritiformis"""""",""""""HMSN type IV"""""",""""""Refsum's disease""""""]"
"10,xref,DOID:0110224,DOID:0110225,DOID:0110218,DOID:0110223,DOID:0110226,DOID:0110219,DOID:0110220,DOID:0050451,DOID:0110222,DOID:0110221","[""""""Brugada syndrome 7"""""",""""""BRGDA7""""""],[""""""Brugada syndrome 8"""""",""""""BRGDA8""""""],[""""""BRGDA1"""""",""""""Brugada syndrome 1""""""],[""""""Brugada syndrome 6"""""",""""""BRGDA6""""""],[""""""BRGDA9"""""",""""""Brugada syndrome 9""""""],[""""""BRGDA2"""""",""""""Brugada syndrome 2""""""],[""""""Brugada syndrome 3"""""",""""""BRGDA3""""""],[""""""Dream disease"""""",""""""Pokkuri death syndrome"""""",""""""Bangungut"""""",""""""Brugada syndrome"""""",""""""Brugada type idiopathic ventricular fibrillation""""""],[""""""Brugada syndrome 5"""""",""""""BRGDA5""""""],[""""""Brugada syndrome 4"""""",""""""BRGDA4""""""]"
"2,xref,DOID:2987,DOID:0050452","[""""""benign paroxysmal peritonitis"""""",""""""familial Mediterranean fever""""""],[""""""Mevalonate Kinase Deficiency"""""",""""""mevalonic aciduria""""""]"
"15,xref,DOID:0060277,DOID:0090132,DOID:0060270,DOID:0060807,DOID:0090137,DOID:0060268,DOID:4626,DOID:0060269,DOID:0050777,DOID:0050453,DOID:0060278,DOID:0060267,DOID:0060276,DOID:0110096,DOID:0090130","[""""""pontocerebellar hypoplasia type 8""""""],[""""""complex cortical dysplasia with other brain malformations 7"""""",""""""CDCBM7"""""",""""""polymicrogyria due to TUBB2B mutation""""""],[""""""pontocerebellar hypoplasia type 2D""""""],[""""""mental retardation and microcephaly with pontine and cerebellar hypoplasia"""""",""""""syndromic X-linked intellectual disability Najm type"""""",""""""X-linked intellectual disability-microcephaly-pontocerebellar hypoplasia syndrome"""""",""""""MICPCH""""""],[""""""CDCBM1"""""",""""""complex cortical dysplasia with other brain malformations 1"""""",""""""cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation""""""],[""""""pontocerebellar hypoplasia type 2B""""""],[""""""hydranencephaly""""""],[""""""pontocerebellar hypoplasia type 2C""""""],[""""""Joubert syndrome"""""",""""""JBTS""""""],[""""""lissencephaly""""""],[""""""pontocerebellar hypoplasia type 9""""""],[""""""pontocerebellar hypoplasia type 2A""""""],[""""""pontocerebellar hypoplasia type 7""""""],[""""""short-rib thoracic dysplasia 14 with polydactyly"""""",""""""SRTD14""""""],[""""""CDFES"""""",""""""cortical dysplasia-focal epilepsy syndrome"""""",""""""CDFE syndrome""""""]"
"2,xref,DOID:14500,DOID:0050461","[""""""alpha fucosidase deficiency"""""",""""""fucosidosis"""""",""""""A-fucosidase deficiency""""""],[""""""ASPARTYLGLUCOSAMINIDASE DEFICIENCY"""""",""""""GLYCOSYLASPARAGINASE DEFICIENCY"""""",""""""aspartylglucosaminuria"""""",""""""aspartylglycosaminuria""""""]"
"3,xref,DOID:0050508,DOID:8736,DOID:9153","[""""""variola major""""""],[""""""smallpox"""""",""""""Ordinary smallpox""""""],[""""""cottonpox"""""",""""""Alastrim"""""",""""""milkpox"""""",""""""variola minor"""""",""""""Variola minor""""""]"
"2,xref,DOID:0050523,DOID:5603","[""""""adult T-cell leukemia"""""",""""""Adult T-cell leukemia/lymphoma""""""],[""""""T-cell acute lymphoblastic leukemia"""""",""""""Precursor T Lymphoblastic Leukemia"""""",""""""acute T cell leukemia""""""]"
"2,xref,DOID:0050534,DOID:8498","[""""""congenital stationary night blindness"""""",""""""congenital essential nyctalopia""""""],[""""""Congenital night blindness"""""",""""""hereditary night blindness""""""]"
"3,xref,DOID:0050535,DOID:1492,DOID:13208","[""""""familial exudative vitreoretinopathy"""""",""""""FEVR"""""",""""""exudative vitreoretinopathy""""""],[""""""eye and adnexa disease""""""],[""""""Non-Proliferative Diabetic Retinopathy"""""",""""""Non proliferative diabetic retinopathy"""""",""""""background diabetic retinopathy""""""]"
